showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1993-07-28,1993,0,1,1,1,0,0,7,1993 Summer Tour,1993 Summer,All Things Reconsidered,ATR,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,2,1,1,0,0,4,1993 Summer Tour,1993 Summer,Runaway Jim,,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,3,1,1,0,0,5,1993 Summer Tour,1993 Summer,Ya Mar,,0,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,4,1,1,0,0,5,1993 Summer Tour,1993 Summer,Sample in a Jar,Sample,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,5,1,1,0,0,2,1993 Summer Tour,1993 Summer,Foam,,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,6,1,1,0,0,3,1993 Summer Tour,1993 Summer,Nellie Kane,,0,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,7,1,1,0,0,3,1993 Summer Tour,1993 Summer,Split Open and Melt,SOAMelt,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,8,2,1,0,0,2,1993 Summer Tour,1993 Summer,The Horse,Horse,1,Grady Cole Center,Charlotte,NC,USA,>
1993-07-28,1993,0,9,1,1,0,0,2,1993 Summer Tour,1993 Summer,Silent in the Morning,Silent,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,10,2,1,0,0,4,1993 Summer Tour,1993 Summer,Poor Heart,,1,Grady Cole Center,Charlotte,NC,USA,>
1993-07-28,1993,0,11,4,1,0,0,1,1993 Summer Tour,1993 Summer,Cavern,,1,Grady Cole Center,Charlotte,NC,USA,
1993-07-28,1993,0,12,2,2,0,0,1,1993 Summer Tour,1993 Summer,Also Sprach Zarathustra,2001,0,Grady Cole Center,Charlotte,NC,USA,>
1993-07-28,1993,0,13,2,2,0,0,18,1993 Summer Tour,1993 Summer,Axilla,,1,Grady Cole Center,Charlotte,NC,USA,>
1993-07-28,1993,0,14,2,2,0,0,17,1993 Summer Tour,1993 Summer,My Sweet One,MSO,1,Grady Cole Center,Charlotte,NC,USA,>
1993-07-28,1993,0,15,1,2,0,0,4,1993 Summer Tour,1993 Summer,Run Like an Antelope,Antelope,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,16,1,2,0,0,2,1993 Summer Tour,1993 Summer,The Lizards,Lizards,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,17,1,2,0,0,2,1993 Summer Tour,1993 Summer,Mound,,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,18,1,2,0,0,3,1993 Summer Tour,1993 Summer,"My Friend, My Friend",My Friend,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,19,1,2,0,0,8,1993 Summer Tour,1993 Summer,Harry Hood,Hood,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,20,2,2,0,0,14,1993 Summer Tour,1993 Summer,The Great Gig in the Sky,Great Gig in the Sky,0,Grady Cole Center,Charlotte,NC,USA,>
1993-07-28,1993,0,21,1,2,0,0,1,1993 Summer Tour,1993 Summer,Hold Your Head Up,HYHU,0,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,22,5,2,0,0,4,1993 Summer Tour,1993 Summer,Chalk Dust Torture,CDT,1,Grady Cole Center,Charlotte,NC,USA,
1993-07-28,1993,0,23,1,e,0,0,0,1993 Summer Tour,1993 Summer,Piano Duet,,1,Grady Cole Center,Charlotte,NC,USA,","
1993-07-28,1993,0,24,6,e,0,0,799,1993 Summer Tour,1993 Summer,"Bill Bailey, Won't You Please Come Home?",,0,Grady Cole Center,Charlotte,NC,USA,
