showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1993-04-25,1993,0,1,1,1,0,0,7,1993 Winter/Spring Tour,1993 Winter,The Landlady,Landlady,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,2,1,1,0,0,3,1993 Winter/Spring Tour,1993 Winter,Possum,,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,3,1,1,0,0,2,1993 Winter/Spring Tour,1993 Winter,Bouncing Around the Room,Bouncin',1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,4,2,1,0,0,2,1993 Winter/Spring Tour,1993 Winter,It's Ice,,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,>
1993-04-25,1993,0,5,2,1,0,0,5,1993 Winter/Spring Tour,1993 Winter,Glide,,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,>
1993-04-25,1993,0,6,1,1,0,0,2,1993 Winter/Spring Tour,1993 Winter,Runaway Jim,,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,7,2,1,0,0,4,1993 Winter/Spring Tour,1993 Winter,Colonel Forbin's Ascent,Forbin's,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,>
1993-04-25,1993,0,8,1,1,0,0,4,1993 Winter/Spring Tour,1993 Winter,Fly Famous Mockingbird,Mockingbird,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,9,1,1,0,0,2,1993 Winter/Spring Tour,1993 Winter,Maze,,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,10,1,1,0,0,4,1993 Winter/Spring Tour,1993 Winter,I Didn't Know,IDK,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,11,4,1,0,0,2,1993 Winter/Spring Tour,1993 Winter,Golgi Apparatus,Golgi,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,
1993-04-25,1993,0,12,2,2,0,0,7,1993 Winter/Spring Tour,1993 Winter,Wilson,,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,>
1993-04-25,1993,0,13,2,2,0,0,8,1993 Winter/Spring Tour,1993 Winter,The Curtain,Curtain,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,>
1993-04-25,1993,0,14,1,2,0,0,2,1993 Winter/Spring Tour,1993 Winter,Tweezer,,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,15,1,2,0,0,9,1993 Winter/Spring Tour,1993 Winter,Contact,,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,16,1,2,0,0,3,1993 Winter/Spring Tour,1993 Winter,Uncle Pen,,0,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,17,1,2,0,0,1,1993 Winter/Spring Tour,1993 Winter,Big Ball Jam,BBJ,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,18,2,2,0,0,2,1993 Winter/Spring Tour,1993 Winter,Mike's Song,Mike's,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,>
1993-04-25,1993,0,19,2,2,0,0,2,1993 Winter/Spring Tour,1993 Winter,I Am Hydrogen,Hydrogen,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,>
1993-04-25,1993,0,20,1,2,0,0,2,1993 Winter/Spring Tour,1993 Winter,Weekapaug Groove,Weekapaug,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,21,2,2,0,0,3,1993 Winter/Spring Tour,1993 Winter,Fee,,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,>
1993-04-25,1993,0,22,5,2,0,0,2,1993 Winter/Spring Tour,1993 Winter,Tweezer Reprise,Tweeprise,1,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,
1993-04-25,1993,0,23,1,e,0,0,1,1993 Winter/Spring Tour,1993 Winter,When Something is Wrong with My Baby,,0,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,24,1,e,0,0,14,1993 Winter/Spring Tour,1993 Winter,Carolina,,0,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,","
1993-04-25,1993,0,25,6,e,0,0,6,1993 Winter/Spring Tour,1993 Winter,Rocky Top,,0,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,
1993-08-11,1993,0,1,2,1,0,0,4,1993 Summer Tour,1993 Summer,Buried Alive,,1,Eastbrook Theatre,Grand Rapids,MI,USA,>
1993-08-11,1993,0,2,2,1,0,0,2,1993 Summer Tour,1993 Summer,Runaway Jim,,1,Eastbrook Theatre,Grand Rapids,MI,USA,>
1993-08-11,1993,0,3,2,1,0,0,9,1993 Summer Tour,1993 Summer,Weigh,,1,Eastbrook Theatre,Grand Rapids,MI,USA,>
1993-08-11,1993,0,4,1,1,0,0,2,1993 Summer Tour,1993 Summer,It's Ice,,1,Eastbrook Theatre,Grand Rapids,MI,USA,","
1993-08-11,1993,0,5,2,1,0,0,805,1993 Summer Tour,1993 Summer,Ginseng Sullivan,Ginseng,0,Eastbrook Theatre,Grand Rapids,MI,USA,>
1993-08-11,1993,0,6,1,1,0,0,0,1993 Summer Tour,1993 Summer,"My Friend, My Friend",My Friend,1,Eastbrook Theatre,Grand Rapids,MI,USA,","
1993-08-11,1993,0,7,2,1,0,0,13,1993 Summer Tour,1993 Summer,The Mango Song,Mango,1,Eastbrook Theatre,Grand Rapids,MI,USA,>
1993-08-11,1993,0,8,1,1,0,0,3,1993 Summer Tour,1993 Summer,Stash,,1,Eastbrook Theatre,Grand Rapids,MI,USA,","
