showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2023-02-23,2023,0,1,1,1,2,0,4,2023 Mexico,2023 Mexico,Harry Hood,Hood,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,2,1,1,2,0,2,2023 Mexico,2023 Mexico,The Moma Dance,Moma,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,3,3,1,2,0,3,2023 Mexico,2023 Mexico,Back on the Train,BOTT,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,->
2023-02-23,2023,0,4,1,1,2,0,16,2023 Mexico,2023 Mexico,"My Friend, My Friend",My Friend,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,5,2,1,2,0,2,2023 Mexico,2023 Mexico,Sand,Sand,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-23,2023,0,6,1,1,2,0,12,2023 Mexico,2023 Mexico,Sample in a Jar,Sample,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,7,1,1,2,0,21,2023 Mexico,2023 Mexico,Ya Mar,Ya Mar,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,8,1,1,2,0,10,2023 Mexico,2023 Mexico,Roggae,Roggae,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,9,1,1,2,0,23,2023 Mexico,2023 Mexico,Cars Trucks Buses,CTB,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,10,2,1,2,0,3,2023 Mexico,2023 Mexico,Blaze On,Blaze On,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-23,2023,0,11,2,1,2,0,4,2023 Mexico,2023 Mexico,Twist,Twist,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-23,2023,0,12,1,1,2,0,12,2023 Mexico,2023 Mexico,Bouncing Around the Room,Bouncin',1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,13,5,1,2,0,4,2023 Mexico,2023 Mexico,Free,Free,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-23,2023,0,14,6,e,2,0,4,2023 Mexico,2023 Mexico,46 Days,46 Days,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-24,2023,0,1,1,1,2,0,177,2023 Mexico,2023 Mexico,Dinner and a Movie,Dinner and a Movie,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,2,1,1,2,0,6,2023 Mexico,2023 Mexico,Loving Cup,Loving Cup,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,3,1,1,2,0,5,2023 Mexico,2023 Mexico,A Wave of Hope,A Wave of Hope,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,4,1,1,2,0,5,2023 Mexico,2023 Mexico,Stash,Stash,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,5,1,1,2,0,9,2023 Mexico,2023 Mexico,Heavy Things,Heavy Things,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,6,2,1,2,0,15,2023 Mexico,2023 Mexico,555,555,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,7,2,1,2,0,9,2023 Mexico,2023 Mexico,Axilla (Part II),Axilla (Part II),1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,8,1,1,2,0,19,2023 Mexico,2023 Mexico,Joy,Joy,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,9,4,1,2,0,5,2023 Mexico,2023 Mexico,Split Open and Melt,SOAMelt,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-24,2023,0,10,1,2,2,0,2,2023 Mexico,2023 Mexico,First Tube,First Tube,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,11,2,2,2,0,11,2023 Mexico,2023 Mexico,Waves,Waves,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,12,1,2,2,0,4,2023 Mexico,2023 Mexico,Ruby Waves,Ruby Waves,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,13,1,2,2,0,2,2023 Mexico,2023 Mexico,Shade,Shade,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,14,2,2,2,0,3,2023 Mexico,2023 Mexico,Chalk Dust Torture,CDT,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,15,5,2,2,0,4,2023 Mexico,2023 Mexico,Bathtub Gin,Gin,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-24,2023,0,16,2,e,2,0,15,2023 Mexico,2023 Mexico,Golgi Apparatus,Golgi,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,17,6,e,2,0,4,2023 Mexico,2023 Mexico,Character Zero,Character Zero,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-25,2023,0,1,1,1,2,0,11,2023 Mexico,2023 Mexico,Gotta Jibboo,Jibboo,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,2,1,1,2,0,4,2023 Mexico,2023 Mexico,No Men In No Man's Land,NMINML,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,3,1,1,2,0,6,2023 Mexico,2023 Mexico,Steam,Steam,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,4,1,1,2,0,77,2023 Mexico,2023 Mexico,Poor Heart,Poor Heart,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,5,3,1,2,0,3,2023 Mexico,2023 Mexico,Halley's Comet,Halley's,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,->
2023-02-25,2023,0,6,1,1,2,0,12,2023 Mexico,2023 Mexico,Saw It Again,Saw It Again,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,7,2,1,2,0,4,2023 Mexico,2023 Mexico,Theme From the Bottom,Theme,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,8,1,1,2,0,6,2023 Mexico,2023 Mexico,Maze,Maze,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,9,1,1,2,0,12,2023 Mexico,2023 Mexico,About to Run,About to Run,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,10,4,1,2,0,24,2023 Mexico,2023 Mexico,Most Events Aren't Planned,Most Events Aren't Planned,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-25,2023,0,11,2,2,2,0,4,2023 Mexico,2023 Mexico,Down with Disease,DwD,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,12,2,2,2,0,4,2023 Mexico,2023 Mexico,Golden Age,Golden Age,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,13,2,2,2,0,11,2023 Mexico,2023 Mexico,Soul Planet,Soul Planet,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,14,2,2,2,0,11,2023 Mexico,2023 Mexico,Runaway Jim,Runaway Jim,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,15,3,2,2,0,3,2023 Mexico,2023 Mexico,Light,Light,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,->
2023-02-25,2023,0,16,2,2,2,0,3,2023 Mexico,2023 Mexico,Piper,Piper,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,17,2,2,2,0,3,2023 Mexico,2023 Mexico,Also Sprach Zarathustra,2001,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,18,5,2,2,0,3,2023 Mexico,2023 Mexico,Say It To Me S.A.N.T.O.S.,Say It To Me S.A.N.T.O.S.,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-25,2023,0,19,1,e,2,0,8,2023 Mexico,2023 Mexico,Fee,Fee,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,20,6,e,2,0,22,2023 Mexico,2023 Mexico,The Wedge,Wedge,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-26,2023,0,1,1,1,2,0,7,2023 Mexico,2023 Mexico,Sigma Oasis,Sigma Oasis,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-26,2023,0,2,1,1,2,0,6,2023 Mexico,2023 Mexico,David Bowie,Bowie,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-26,2023,0,3,1,1,2,0,7,2023 Mexico,2023 Mexico,Wolfman's Brother,Wolfman's,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-26,2023,0,4,2,1,2,0,6,2023 Mexico,2023 Mexico,Tube,Tube,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
