showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2023-02-23,2023,0,1,1,1,2,0,4,2023 Mexico,2023 Mexico,Harry Hood,Hood,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,2,1,1,2,0,2,2023 Mexico,2023 Mexico,The Moma Dance,Moma,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,3,3,1,2,0,3,2023 Mexico,2023 Mexico,Back on the Train,BOTT,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,->
2023-02-23,2023,0,4,1,1,2,0,16,2023 Mexico,2023 Mexico,"My Friend, My Friend",My Friend,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,5,2,1,2,0,2,2023 Mexico,2023 Mexico,Sand,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-23,2023,0,6,1,1,2,0,12,2023 Mexico,2023 Mexico,Sample in a Jar,Sample,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,7,1,1,2,0,21,2023 Mexico,2023 Mexico,Ya Mar,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,8,1,1,2,0,10,2023 Mexico,2023 Mexico,Roggae,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,9,1,1,2,0,23,2023 Mexico,2023 Mexico,Cars Trucks Buses,CTB,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,10,2,1,2,0,3,2023 Mexico,2023 Mexico,Blaze On,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-23,2023,0,11,2,1,2,0,4,2023 Mexico,2023 Mexico,Twist,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-23,2023,0,12,1,1,2,0,12,2023 Mexico,2023 Mexico,Bouncing Around the Room,Bouncin',1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-23,2023,0,13,5,1,2,0,4,2023 Mexico,2023 Mexico,Free,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-23,2023,0,14,6,e,2,0,4,2023 Mexico,2023 Mexico,46 Days,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-24,2023,0,1,1,1,2,0,177,2023 Mexico,2023 Mexico,Dinner and a Movie,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,2,1,1,2,0,6,2023 Mexico,2023 Mexico,Loving Cup,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,3,1,1,2,0,5,2023 Mexico,2023 Mexico,A Wave of Hope,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,4,1,1,2,0,5,2023 Mexico,2023 Mexico,Stash,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,5,1,1,2,0,9,2023 Mexico,2023 Mexico,Heavy Things,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,6,2,1,2,0,15,2023 Mexico,2023 Mexico,555,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,7,2,1,2,0,9,2023 Mexico,2023 Mexico,Axilla (Part II),,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,8,1,1,2,0,19,2023 Mexico,2023 Mexico,Joy,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,9,4,1,2,0,5,2023 Mexico,2023 Mexico,Split Open and Melt,SOAMelt,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-24,2023,0,10,1,2,2,0,2,2023 Mexico,2023 Mexico,First Tube,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,11,2,2,2,0,11,2023 Mexico,2023 Mexico,Waves,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,12,1,2,2,0,4,2023 Mexico,2023 Mexico,Ruby Waves,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,13,1,2,2,0,2,2023 Mexico,2023 Mexico,Shade,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-24,2023,0,14,2,2,2,0,3,2023 Mexico,2023 Mexico,Chalk Dust Torture,CDT,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,15,5,2,2,0,4,2023 Mexico,2023 Mexico,Bathtub Gin,Gin,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-24,2023,0,16,2,e,2,0,15,2023 Mexico,2023 Mexico,Golgi Apparatus,Golgi,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-24,2023,0,17,6,e,2,0,4,2023 Mexico,2023 Mexico,Character Zero,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-25,2023,0,1,1,1,0,0,10,2023 Mexico,2023 Mexico,Gotta Jibboo,Jibboo,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,2,1,1,0,0,4,2023 Mexico,2023 Mexico,No Men In No Man's Land,NMINML,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,3,1,1,0,0,5,2023 Mexico,2023 Mexico,Steam,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,4,1,1,0,0,76,2023 Mexico,2023 Mexico,Poor Heart,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,5,3,1,0,0,2,2023 Mexico,2023 Mexico,Halley's Comet,Halley's,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,->
2023-02-25,2023,0,6,1,1,0,0,11,2023 Mexico,2023 Mexico,Saw It Again,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,7,2,1,0,0,4,2023 Mexico,2023 Mexico,Theme From the Bottom,Theme,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,8,1,1,0,0,5,2023 Mexico,2023 Mexico,Maze,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,9,1,1,0,0,12,2023 Mexico,2023 Mexico,About to Run,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,10,4,1,0,0,23,2023 Mexico,2023 Mexico,Most Events Aren't Planned,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-25,2023,0,11,2,2,0,0,4,2023 Mexico,2023 Mexico,Down with Disease,DwD,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,12,2,2,0,0,4,2023 Mexico,2023 Mexico,Golden Age,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,13,2,2,0,0,10,2023 Mexico,2023 Mexico,Soul Planet,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,14,2,2,0,0,10,2023 Mexico,2023 Mexico,Runaway Jim,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,15,3,2,0,0,3,2023 Mexico,2023 Mexico,Light,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,->
2023-02-25,2023,0,16,2,2,0,0,3,2023 Mexico,2023 Mexico,Piper,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,17,2,2,0,0,3,2023 Mexico,2023 Mexico,Also Sprach Zarathustra,2001,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-25,2023,0,18,5,2,0,0,2,2023 Mexico,2023 Mexico,Say It To Me S.A.N.T.O.S.,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-25,2023,0,19,1,e,0,0,7,2023 Mexico,2023 Mexico,Fee,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-25,2023,0,20,6,e,0,0,21,2023 Mexico,2023 Mexico,The Wedge,Wedge,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2023-02-26,2023,0,1,1,1,2,0,7,2023 Mexico,2023 Mexico,Sigma Oasis,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-26,2023,0,2,1,1,2,0,6,2023 Mexico,2023 Mexico,David Bowie,Bowie,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-26,2023,0,3,1,1,2,0,7,2023 Mexico,2023 Mexico,Wolfman's Brother,Wolfman's,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-26,2023,0,4,2,1,2,0,6,2023 Mexico,2023 Mexico,Tube,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2023-02-26,2023,0,5,1,1,2,0,4,2023 Mexico,2023 Mexico,Prince Caspian,Caspian,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2023-02-26,2023,0,6,2,1,2,0,21,2023 Mexico,2023 Mexico,Mull,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
