showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2016-01-01,2016,0,1,1,1,0,0,4,2015/2016 New Year's Run,2015-2016 NYE,Stealing Time From the Faulty Plan,STFTFP,1,Madison Square Garden,New York,NY,USA,","
2016-01-01,2016,0,2,1,1,0,0,20,2015/2016 New Year's Run,2015-2016 NYE,Heavy Things,Heavy Things,1,Madison Square Garden,New York,NY,USA,","
2016-01-01,2016,0,3,1,1,0,0,7,2015/2016 New Year's Run,2015-2016 NYE,How Many People Are You,How Many People Are You,0,Madison Square Garden,New York,NY,USA,","
2016-01-01,2016,0,4,1,1,0,0,6,2015/2016 New Year's Run,2015-2016 NYE,Stash,Stash,1,Madison Square Garden,New York,NY,USA,","
2016-01-01,2016,0,5,2,1,0,0,5,2015/2016 New Year's Run,2015-2016 NYE,Undermind,Undermind,0,Madison Square Garden,New York,NY,USA,>
2016-01-01,2016,0,6,1,1,0,0,8,2015/2016 New Year's Run,2015-2016 NYE,Rift,Rift,1,Madison Square Garden,New York,NY,USA,","
2016-01-01,2016,0,7,1,1,0,0,4,2015/2016 New Year's Run,2015-2016 NYE,Wingsuit,Wingsuit,1,Madison Square Garden,New York,NY,USA,","
2016-01-01,2016,0,8,1,1,0,0,20,2015/2016 New Year's Run,2015-2016 NYE,Ocelot,Ocelot,1,Madison Square Garden,New York,NY,USA,","
2016-01-01,2016,0,9,1,1,0,0,11,2015/2016 New Year's Run,2015-2016 NYE,Lawn Boy,Lawn Boy,1,Madison Square Garden,New York,NY,USA,","
2016-01-01,2016,0,10,4,1,0,0,5,2015/2016 New Year's Run,2015-2016 NYE,Run Like an Antelope,Antelope,1,Madison Square Garden,New York,NY,USA,
2016-01-01,2016,0,11,2,2,0,0,3,2015/2016 New Year's Run,2015-2016 NYE,Down with Disease,DwD,1,Madison Square Garden,New York,NY,USA,>
2016-01-01,2016,0,12,1,2,0,0,6,2015/2016 New Year's Run,2015-2016 NYE,Dirt,Dirt,0,Madison Square Garden,New York,NY,USA,","
2016-01-01,2016,0,13,2,2,0,0,3,2015/2016 New Year's Run,2015-2016 NYE,Halfway to the Moon,Halfway to the Moon,1,Madison Square Garden,New York,NY,USA,>
2016-01-01,2016,0,14,2,2,0,0,6,2015/2016 New Year's Run,2015-2016 NYE,Theme From the Bottom,Theme,1,Madison Square Garden,New York,NY,USA,>
2016-01-01,2016,0,15,2,2,0,0,4,2015/2016 New Year's Run,2015-2016 NYE,Light,Light,0,Madison Square Garden,New York,NY,USA,>
2016-01-01,2016,0,16,2,2,0,0,5,2015/2016 New Year's Run,2015-2016 NYE,Fuego,Fuego,1,Madison Square Garden,New York,NY,USA,>
2016-01-01,2016,0,17,5,2,0,0,3,2015/2016 New Year's Run,2015-2016 NYE,Slave to the Traffic Light,Slave,1,Madison Square Garden,New York,NY,USA,
2016-01-01,2016,0,18,6,e,0,0,8,2015/2016 New Year's Run,2015-2016 NYE,Farmhouse,Farmhouse,1,Madison Square Garden,New York,NY,USA,
2016-01-02,2016,0,1,1,1,0,0,4,2015/2016 New Year's Run,2015-2016 NYE,Your Pet Cat,Your Pet Cat,1,Madison Square Garden,New York,NY,USA,","
2016-01-02,2016,0,1,1,1,0,0,1698,Not Part of a Tour,No Tour,Pink Sock,Pink Sock,0,Relix Offices,New York,NY,USA,","
2016-01-02,2016,0,2,2,1,0,0,13,2015/2016 New Year's Run,2015-2016 NYE,AC/DC Bag,Bag,1,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,2,1,1,0,0,1698,Not Part of a Tour,No Tour,"Two In The Pink, One In The Stink","Two In The Pink, One In The Stink",0,Relix Offices,New York,NY,USA,","
2016-01-02,2016,0,3,1,1,0,0,5,2015/2016 New Year's Run,2015-2016 NYE,NICU,NICU,1,Madison Square Garden,New York,NY,USA,","
2016-01-02,2016,0,3,6,1,0,0,1698,Not Part of a Tour,No Tour,Pedro Peed in the Ravioli Bucket,Pedro Peed in the Ravioli Bucket,0,Relix Offices,New York,NY,USA,
2016-01-02,2016,0,4,2,1,0,0,13,2015/2016 New Year's Run,2015-2016 NYE,It's Ice,It's Ice,1,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,5,2,1,0,0,6,2015/2016 New Year's Run,2015-2016 NYE,Horn,Horn,1,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,6,1,1,0,0,8,2015/2016 New Year's Run,2015-2016 NYE,Divided Sky,Divided,1,Madison Square Garden,New York,NY,USA,","
2016-01-02,2016,0,7,2,1,0,0,14,2015/2016 New Year's Run,2015-2016 NYE,Axilla,Axilla,1,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,8,1,1,0,0,7,2015/2016 New Year's Run,2015-2016 NYE,Maze,Maze,1,Madison Square Garden,New York,NY,USA,","
2016-01-02,2016,0,9,2,1,0,0,20,2015/2016 New Year's Run,2015-2016 NYE,Train Song,Train Song,1,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,10,4,1,0,0,10,2015/2016 New Year's Run,2015-2016 NYE,Julius,Julius,1,Madison Square Garden,New York,NY,USA,
2016-01-02,2016,0,11,2,2,0,0,4,2015/2016 New Year's Run,2015-2016 NYE,Tweezer,Tweezer,1,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,12,2,2,0,0,14,2015/2016 New Year's Run,2015-2016 NYE,Sand,Sand,0,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,13,2,2,0,0,5,2015/2016 New Year's Run,2015-2016 NYE,Limb By Limb,LxL,1,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,14,2,2,0,0,12,2015/2016 New Year's Run,2015-2016 NYE,Suzy Greenberg,Suzy,1,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,15,2,2,0,0,5,2015/2016 New Year's Run,2015-2016 NYE,Harry Hood,Hood,1,Madison Square Garden,New York,NY,USA,>
2016-01-02,2016,0,16,5,2,0,0,7,2015/2016 New Year's Run,2015-2016 NYE,You Enjoy Myself,YEM,1,Madison Square Garden,New York,NY,USA,
2016-01-02,2016,0,17,1,e,0,0,17,2015/2016 New Year's Run,2015-2016 NYE,The Lizards,Lizards,1,Madison Square Garden,New York,NY,USA,","
2016-01-02,2016,0,18,6,e,0,0,4,2015/2016 New Year's Run,2015-2016 NYE,Tweezer Reprise,Tweeprise,1,Madison Square Garden,New York,NY,USA,
2016-01-15,2016,0,1,2,1,0,0,3,2016 Mexico,2016 Mexico,A Song I Heard the Ocean Sing,ASIHTOS,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-15,2016,0,2,1,1,0,0,35,2016 Mexico,2016 Mexico,My Soul,My Soul,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-15,2016,0,3,2,1,0,0,3,2016 Mexico,2016 Mexico,Martian Monster,Martian Monster,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-15,2016,0,4,1,1,0,0,14,2016 Mexico,2016 Mexico,Ya Mar,Ya Mar,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-15,2016,0,5,2,1,0,0,7,2016 Mexico,2016 Mexico,Halley's Comet,Halley's,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-15,2016,0,6,2,1,0,0,2,2016 Mexico,2016 Mexico,Fuego,Fuego,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-15,2016,0,7,1,1,0,0,3,2016 Mexico,2016 Mexico,The Wedge,Wedge,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-15,2016,0,8,2,1,0,0,2,2016 Mexico,2016 Mexico,Theme From the Bottom,Theme,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-15,2016,0,9,2,1,0,0,4,2016 Mexico,2016 Mexico,Free,Free,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-15,2016,0,10,4,1,0,0,3,2016 Mexico,2016 Mexico,David Bowie,Bowie,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2016-01-15,2016,0,11,3,2,0,0,42,2016 Mexico,2016 Mexico,Drowned,Drowned,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2016-01-15,2016,0,12,2,2,0,0,4,2016 Mexico,2016 Mexico,What's the Use?,WTU?,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-15,2016,0,13,3,2,0,0,1,2016 Mexico,2016 Mexico,Sand,Sand,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2016-01-15,2016,0,14,3,2,0,0,4,2016 Mexico,2016 Mexico,Ghost,Ghost,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2016-01-15,2016,0,15,2,2,0,0,5,2016 Mexico,2016 Mexico,Also Sprach Zarathustra,2001,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-15,2016,0,16,2,2,0,0,3,2016 Mexico,2016 Mexico,Wolfman's Brother,Wolfman's,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-15,2016,0,17,1,2,0,0,3,2016 Mexico,2016 Mexico,Possum,Possum,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-15,2016,0,18,5,2,0,0,11,2016 Mexico,2016 Mexico,Shine a Light,Shine a Light,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2016-01-15,2016,0,19,6,e,0,0,6,2016 Mexico,2016 Mexico,Rock and Roll,R&amp;R,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2016-01-16,2016,0,1,1,1,0,0,10,2016 Mexico,2016 Mexico,Camel Walk,Camel Walk,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-16,2016,0,2,2,1,0,0,5,2016 Mexico,2016 Mexico,555,555,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-16,2016,0,3,1,1,0,0,3,2016 Mexico,2016 Mexico,Rift,Rift,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-16,2016,0,4,3,1,0,0,10,2016 Mexico,2016 Mexico,Cities,Cities,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2016-01-16,2016,0,5,2,1,0,0,3,2016 Mexico,2016 Mexico,Light,Light,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-16,2016,0,6,3,1,0,0,5,2016 Mexico,2016 Mexico,Simple,Simple,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2016-01-16,2016,0,7,2,1,0,0,19,2016 Mexico,2016 Mexico,Timber (Jerry the Mule),Timber Ho,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-16,2016,0,8,1,1,0,0,8,2016 Mexico,2016 Mexico,Wading in the Velvet Sea,Velvet Sea,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-16,2016,0,9,1,1,0,0,4,2016 Mexico,2016 Mexico,Reba,Reba,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-16,2016,0,10,4,1,0,0,5,2016 Mexico,2016 Mexico,Chalk Dust Torture,CDT,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2016-01-16,2016,0,11,3,2,0,0,8,2016 Mexico,2016 Mexico,Golden Age,Golden Age,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2016-01-16,2016,0,12,2,2,0,0,6,2016 Mexico,2016 Mexico,Prince Caspian,Caspian,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-16,2016,0,13,1,2,0,0,3,2016 Mexico,2016 Mexico,Halfway to the Moon,Halfway to the Moon,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-16,2016,0,14,1,2,0,0,20,2016 Mexico,2016 Mexico,Joy,Joy,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-16,2016,0,15,3,2,0,0,5,2016 Mexico,2016 Mexico,46 Days,46 Days,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2016-01-16,2016,0,16,2,2,0,0,33,2016 Mexico,2016 Mexico,Twenty Years Later,Twenty Years Later,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2016-01-16,2016,0,17,1,2,0,0,2,2016 Mexico,2016 Mexico,Julius,Julius,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2016-01-16,2016,0,18,5,2,0,0,2,2016 Mexico,2016 Mexico,Harry Hood,Hood,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
