showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1986-02-03,1986,0,1,1,1,0,0,3,1986 Tour,1986,Slave to the Traffic Light,Slave,1,Hunt's,Burlington,VT,USA,","
1986-02-03,1986,0,2,2,1,0,0,2,1986 Tour,1986,Mike's Song,Mike's,1,Hunt's,Burlington,VT,USA,>
1986-02-03,1986,0,3,1,1,0,0,2,1986 Tour,1986,Dave's Energy Guide,DEG,1,Hunt's,Burlington,VT,USA,","
1986-02-03,1986,0,4,1,1,0,0,31,1986 Tour,1986,You Enjoy Myself,YEM,1,Hunt's,Burlington,VT,USA,","
1986-02-03,1986,0,5,2,1,0,0,3,1986 Tour,1986,Alumni Blues,Alumni,1,Hunt's,Burlington,VT,USA,>
1986-02-03,1986,0,6,2,1,0,0,5,1986 Tour,1986,Letter to Jimmy Page,LTJP,1,Hunt's,Burlington,VT,USA,>
1986-02-03,1986,0,7,1,1,0,0,0,1986 Tour,1986,Alumni Blues,Alumni,1,Hunt's,Burlington,VT,USA,","
1986-02-03,1986,0,8,1,1,0,0,5,1986 Tour,1986,Prep School Hippie,,1,Hunt's,Burlington,VT,USA,","
1986-02-03,1986,0,9,4,1,0,0,2,1986 Tour,1986,Run Like an Antelope,Antelope,1,Hunt's,Burlington,VT,USA,
1986-02-03,1986,0,10,1,2,0,0,33,1986 Tour,1986,Exiled Shadows,,0,Hunt's,Burlington,VT,USA,","
1986-02-03,1986,0,11,1,2,0,0,33,1986 Tour,1986,The Pendulum,,0,Hunt's,Burlington,VT,USA,","
1986-02-03,1986,0,12,1,2,0,0,33,1986 Tour,1986,Babylon is Burning,,0,Hunt's,Burlington,VT,USA,","
1986-02-03,1986,0,13,6,2,0,0,33,1986 Tour,1986,Soweto Revisted,,0,Hunt's,Burlington,VT,USA,
1986-04-01,1986,0,1,2,1,0,0,22,1986 Tour,1986,Quinn the Eskimo (The Mighty Quinn),Quinn,0,Hunt's,Burlington,VT,USA,>
1986-04-01,1986,0,2,2,1,0,0,37,1986 Tour,1986,Have Mercy,,0,Hunt's,Burlington,VT,USA,>
1986-04-01,1986,0,3,1,1,0,0,8,1986 Tour,1986,Harry Hood,Hood,1,Hunt's,Burlington,VT,USA,","
1986-04-01,1986,0,4,3,1,0,0,4,1986 Tour,1986,The Pendulum,,0,Hunt's,Burlington,VT,USA,->
1986-04-01,1986,0,5,1,1,0,0,4,1986 Tour,1986,Dave's Energy Guide,DEG,1,Hunt's,Burlington,VT,USA,","
1986-04-01,1986,0,6,1,1,0,0,36,1986 Tour,1986,Icculus,,1,Hunt's,Burlington,VT,USA,","
1986-04-01,1986,0,7,4,1,0,0,3,1986 Tour,1986,You Enjoy Myself,YEM,1,Hunt's,Burlington,VT,USA,
1986-04-01,1986,0,8,2,2,0,0,37,1986 Tour,1986,Help on the Way,,0,Hunt's,Burlington,VT,USA,>
1986-04-01,1986,0,9,2,2,0,0,37,1986 Tour,1986,Slipknot!,,0,Hunt's,Burlington,VT,USA,>
1986-04-01,1986,0,10,1,2,0,0,35,1986 Tour,1986,AC/DC Bag,Bag,1,Hunt's,Burlington,VT,USA,","
1986-04-01,1986,0,11,2,2,0,0,11,1986 Tour,1986,McGrupp and the Watchful Hosemasters,McGrupp,1,Hunt's,Burlington,VT,USA,>
1986-04-01,1986,0,12,2,2,0,0,4,1986 Tour,1986,Alumni Blues,Alumni,1,Hunt's,Burlington,VT,USA,>
1986-04-01,1986,0,13,2,2,0,0,4,1986 Tour,1986,Letter to Jimmy Page,LTJP,1,Hunt's,Burlington,VT,USA,>
1986-04-01,1986,0,14,2,2,0,0,0,1986 Tour,1986,Alumni Blues,Alumni,1,Hunt's,Burlington,VT,USA,>
1986-04-01,1986,0,15,5,2,0,0,7,1986 Tour,1986,Dear Mrs. Reagan,,1,Hunt's,Burlington,VT,USA,
1986-04-01,1986,0,16,6,e,0,0,37,1986 Tour,1986,Not Fade Away,,0,Hunt's,Burlington,VT,USA,
1986-04-25,1986,0,1,2,1,0,0,0,Not Part of a Tour,No Tour,AC/DC Bag,Bag,1,University of Vermont,Burlington,VT,USA,>
1986-04-25,1986,0,2,1,1,0,0,1,Not Part of a Tour,No Tour,Dear Mrs. Reagan,,1,University of Vermont,Burlington,VT,USA,","
1986-04-25,1986,0,3,1,1,0,0,5,Not Part of a Tour,No Tour,Prep School Hippie,,1,University of Vermont,Burlington,VT,USA,","
1986-04-25,1986,0,4,3,1,0,0,1,Not Part of a Tour,No Tour,Quinn the Eskimo (The Mighty Quinn),Quinn,0,University of Vermont,Burlington,VT,USA,->
1986-04-25,1986,0,5,1,1,0,0,5,Not Part of a Tour,No Tour,Slave to the Traffic Light,Slave,1,University of Vermont,Burlington,VT,USA,","
1986-04-25,1986,0,6,1,1,0,0,8,Not Part of a Tour,No Tour,Makisupa Policeman,Makisupa,1,University of Vermont,Burlington,VT,USA,","
1986-04-25,1986,0,7,1,1,0,0,1,Not Part of a Tour,No Tour,Have Mercy,,0,University of Vermont,Burlington,VT,USA,","
1986-04-25,1986,0,8,2,1,0,0,38,Not Part of a Tour,No Tour,All Blues,,0,University of Vermont,Burlington,VT,USA,>
1986-04-25,1986,0,9,2,1,0,0,10,Not Part of a Tour,No Tour,Dog Log,,1,University of Vermont,Burlington,VT,USA,>
1986-04-25,1986,0,10,1,1,0,0,9,Not Part of a Tour,No Tour,Possum,,1,University of Vermont,Burlington,VT,USA,","
1986-04-25,1986,0,11,1,1,0,0,0,Not Part of a Tour,No Tour,You Enjoy Myself,YEM,1,University of Vermont,Burlington,VT,USA,","
1986-04-25,1986,0,12,1,1,0,0,12,Not Part of a Tour,No Tour,Anarchy,,1,University of Vermont,Burlington,VT,USA,","
1986-04-25,1986,0,13,3,1,0,0,12,Not Part of a Tour,No Tour,Camel Walk,,1,University of Vermont,Burlington,VT,USA,->
1986-04-25,1986,0,14,2,1,0,0,1,Not Part of a Tour,No Tour,Alumni Blues,Alumni,1,University of Vermont,Burlington,VT,USA,>
1986-04-25,1986,0,15,2,1,0,0,1,Not Part of a Tour,No Tour,Letter to Jimmy Page,LTJP,1,University of Vermont,Burlington,VT,USA,>
1986-04-25,1986,0,16,6,1,0,0,0,Not Part of a Tour,No Tour,Alumni Blues,Alumni,1,University of Vermont,Burlington,VT,USA,
1986-05-17,1986,0,1,2,1,0,0,39,1986 Tour,1986,Halley's Comet,Halley's,1,Goddard College,Plainfield,VT,USA,>
1986-05-17,1986,0,2,2,1,0,0,15,1986 Tour,1986,Back Porch Boogie Blues,,0,Goddard College,Plainfield,VT,USA,>
1986-05-17,1986,0,3,6,1,0,0,0,1986 Tour,1986,Halley's Comet,Halley's,1,Goddard College,Plainfield,VT,USA,
1986-05-24,1986,0,1,1,1,0,0,3,1986 Tour,1986,Dog Log,,1,Hunt's,Burlington,VT,USA,","
1986-05-24,1986,0,2,2,1,0,0,1,1986 Tour,1986,Halley's Comet,Halley's,1,Hunt's,Burlington,VT,USA,>
1986-05-24,1986,0,3,2,1,0,0,1,1986 Tour,1986,Back Porch Boogie Blues,,0,Hunt's,Burlington,VT,USA,>
1986-05-24,1986,0,4,6,1,0,0,0,1986 Tour,1986,Halley's Comet,Halley's,1,Hunt's,Burlington,VT,USA,
