showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2019-02-20,2019,1,1,2,1,0,0,0,Not Part of a Tour,No Tour,Turtle in the Clouds,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-20,2019,1,2,2,1,0,0,0,Not Part of a Tour,No Tour,Jam,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-20,2019,1,3,6,1,0,0,0,Not Part of a Tour,No Tour,Plasma,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-21,2019,0,1,1,1,0,0,429,2019 Mexico,2019 Mexico,Spock's Brain,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,2,1,1,0,0,1,2019 Mexico,2019 Mexico,Twist,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,3,1,1,0,0,4,2019 Mexico,2019 Mexico,Free,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,4,1,1,0,0,604,2019 Mexico,2019 Mexico,Who Loves the Sun?,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,5,1,1,0,0,2,2019 Mexico,2019 Mexico,Everything's Right,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,6,1,1,0,0,4,2019 Mexico,2019 Mexico,We Are Come to Outlive Our Brains,WACTOOB,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,7,1,1,0,0,7,2019 Mexico,2019 Mexico,Rise/Come Together,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,8,1,1,0,0,2,2019 Mexico,2019 Mexico,Funky Bitch,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,9,4,1,0,0,1,2019 Mexico,2019 Mexico,Sand,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-21,2019,0,10,3,2,0,0,6,2019 Mexico,2019 Mexico,Soul Planet,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2019-02-21,2019,0,11,2,2,0,0,306,2019 Mexico,2019 Mexico,Spanish Moon,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-21,2019,0,12,2,2,0,0,9,2019 Mexico,2019 Mexico,I Always Wanted It This Way,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-21,2019,0,13,1,2,0,0,3,2019 Mexico,2019 Mexico,Death Don't Hurt Very Long,DDHVL,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,14,2,2,0,0,3,2019 Mexico,2019 Mexico,Also Sprach Zarathustra,2001,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-21,2019,0,15,1,2,0,0,4,2019 Mexico,2019 Mexico,Bathtub Gin,Gin,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,16,5,2,0,0,28,2019 Mexico,2019 Mexico,The Squirming Coil,Coil,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-21,2019,0,17,1,e,0,0,1,2019 Mexico,2019 Mexico,Waste,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,18,6,e,0,0,49,2019 Mexico,2019 Mexico,Bold As Love,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-22,2019,0,1,1,1,0,0,15,2019 Mexico,2019 Mexico,You Enjoy Myself,YEM,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,2,1,1,0,0,4,2019 Mexico,2019 Mexico,Turtle in the Clouds,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,3,1,1,0,0,4,2019 Mexico,2019 Mexico,46 Days,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,4,2,1,0,0,3,2019 Mexico,2019 Mexico,No Men In No Man's Land,NMINML,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,5,1,1,0,0,233,2019 Mexico,2019 Mexico,Emotional Rescue,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,6,2,1,0,0,3,2019 Mexico,2019 Mexico,Tube,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,7,1,1,0,0,5,2019 Mexico,2019 Mexico,Shade,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,8,4,1,0,0,2,2019 Mexico,2019 Mexico,Saw It Again,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-22,2019,0,9,2,2,0,0,5,2019 Mexico,2019 Mexico,Set Your Soul Free,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,10,2,2,0,0,2,2019 Mexico,2019 Mexico,Mercury,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,11,2,2,0,0,5,2019 Mexico,2019 Mexico,Slave to the Traffic Light,Slave,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,12,2,2,0,0,5,2019 Mexico,2019 Mexico,Possum,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,13,2,2,0,0,48,2019 Mexico,2019 Mexico,Sanity,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,14,5,2,0,0,17,2019 Mexico,2019 Mexico,Walk Away,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-22,2019,0,15,6,e,0,0,3,2019 Mexico,2019 Mexico,More,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-23,2019,0,1,2,1,0,0,24,2019 Mexico,2019 Mexico,The Curtain With,Curtain With,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,2,2,1,0,0,13,2019 Mexico,2019 Mexico,Punch You in the Eye,PYITE,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,3,2,1,0,0,5,2019 Mexico,2019 Mexico,Blaze On,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,4,1,1,0,0,11,2019 Mexico,2019 Mexico,Destiny Unbound,Destiny,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-23,2019,0,5,2,1,0,0,29,2019 Mexico,2019 Mexico,Most Events Aren't Planned,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,6,1,1,0,0,18,2019 Mexico,2019 Mexico,Divided Sky,Divided,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-23,2019,0,7,1,1,0,0,3,2019 Mexico,2019 Mexico,Steam,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-23,2019,0,8,4,1,0,0,3,2019 Mexico,2019 Mexico,Chalk Dust Torture,CDT,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-23,2019,0,9,1,2,0,0,5,2019 Mexico,2019 Mexico,First Tube,,0,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-23,2019,0,10,2,2,0,0,4,2019 Mexico,2019 Mexico,Mike's Song,Mike's,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,11,1,2,0,0,4,2019 Mexico,2019 Mexico,Weekapaug Groove,Weekapaug,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-23,2019,0,12,2,2,0,0,6,2019 Mexico,2019 Mexico,Fuego,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,13,2,2,0,0,5,2019 Mexico,2019 Mexico,Tweezer,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,14,2,2,0,0,5,2019 Mexico,2019 Mexico,Carini,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,15,3,2,0,0,6,2019 Mexico,2019 Mexico,Ghost,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2019-02-23,2019,0,16,5,2,0,0,3,2019 Mexico,2019 Mexico,Say It To Me S.A.N.T.O.S.,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-23,2019,0,17,2,e,0,0,3,2019 Mexico,2019 Mexico,Simple,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,18,3,e,0,0,6,2019 Mexico,2019 Mexico,Martian Monster,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2019-02-23,2019,0,19,2,e,0,0,72,2019 Mexico,2019 Mexico,Kung,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,20,1,e,0,0,24,2019 Mexico,2019 Mexico,Big Black Furry Creature from Mars,BBFCFM,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-23,2019,0,21,2,e,0,0,34,2019 Mexico,2019 Mexico,Sleeping Monkey,,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,22,6,e,0,0,5,2019 Mexico,2019 Mexico,Tweezer Reprise,Tweeprise,1,Barceló Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-06-11,2019,0,1,1,1,0,0,5,2019 Summer Tour,2019 Summer,Cool Amber and Mercury,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,","
2019-06-11,2019,0,2,1,1,0,0,2,2019 Summer Tour,2019 Summer,46 Days,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,","
2019-06-11,2019,0,3,1,1,0,0,13,2019 Summer Tour,2019 Summer,Stash,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,","
2019-06-11,2019,0,4,2,1,0,0,10,2019 Summer Tour,2019 Summer,Nellie Kane,,0,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,>
2019-06-11,2019,0,5,2,1,0,0,3,2019 Summer Tour,2019 Summer,Free,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,>
2019-06-11,2019,0,6,1,1,0,0,11,2019 Summer Tour,2019 Summer,Theme from the Bottom,Theme,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,","
2019-06-11,2019,0,7,1,1,0,0,2,2019 Summer Tour,2019 Summer,Tube,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,","
2019-06-11,2019,0,8,4,1,0,0,1826,2019 Summer Tour,2019 Summer,Drift While You're Sleeping,,0,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,
2019-06-11,2019,0,9,2,2,0,0,2,2019 Summer Tour,2019 Summer,No Men In No Man's Land,NMINML,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,>
2019-06-11,2019,0,10,2,2,0,0,3,2019 Summer Tour,2019 Summer,Bathtub Gin,Gin,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,>
2019-06-11,2019,0,11,3,2,0,0,1,2019 Summer Tour,2019 Summer,Ghost,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,->
2019-06-11,2019,0,12,3,2,0,0,21,2019 Summer Tour,2019 Summer,Piper,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,->
2019-06-11,2019,0,13,2,2,0,0,1,2019 Summer Tour,2019 Summer,Blaze On,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,>
2019-06-11,2019,0,14,2,2,0,0,10,2019 Summer Tour,2019 Summer,Joy,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,>
2019-06-11,2019,0,15,2,2,0,0,1,2019 Summer Tour,2019 Summer,Simple,,1,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,>
