showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2019-02-20,2019,1,1,2,1,0,0,0,Not Part of a Tour,No Tour,Turtle in the Clouds,Turtle in the Clouds,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-20,2019,1,2,2,1,0,0,0,Not Part of a Tour,No Tour,Jam,Jam,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-20,2019,1,3,6,1,0,0,0,Not Part of a Tour,No Tour,Plasma,Plasma,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-21,2019,0,1,1,1,0,0,429,2019 Mexico,2019 Mexico,Spock's Brain,Spock's Brain,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,2,1,1,0,0,1,2019 Mexico,2019 Mexico,Twist,Twist,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,3,1,1,0,0,4,2019 Mexico,2019 Mexico,Free,Free,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,4,1,1,0,0,604,2019 Mexico,2019 Mexico,Who Loves the Sun?,Who Loves the Sun?,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,5,1,1,0,0,2,2019 Mexico,2019 Mexico,Everything's Right,Everything's Right,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,6,1,1,0,0,4,2019 Mexico,2019 Mexico,We Are Come to Outlive Our Brains,WACTOOB,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,7,1,1,0,0,7,2019 Mexico,2019 Mexico,Rise/Come Together,Rise/Come Together,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,8,1,1,0,0,2,2019 Mexico,2019 Mexico,Funky Bitch,Funky Bitch,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,9,4,1,0,0,1,2019 Mexico,2019 Mexico,Sand,Sand,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-21,2019,0,10,3,2,0,0,6,2019 Mexico,2019 Mexico,Soul Planet,Soul Planet,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,->
2019-02-21,2019,0,11,2,2,0,0,306,2019 Mexico,2019 Mexico,Spanish Moon,Spanish Moon,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-21,2019,0,12,2,2,0,0,9,2019 Mexico,2019 Mexico,I Always Wanted It This Way,I Always Wanted It This Way,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-21,2019,0,13,1,2,0,0,3,2019 Mexico,2019 Mexico,Death Don't Hurt Very Long,DDHVL,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,14,2,2,0,0,3,2019 Mexico,2019 Mexico,Also Sprach Zarathustra,2001,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-21,2019,0,15,1,2,0,0,4,2019 Mexico,2019 Mexico,Bathtub Gin,Gin,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,16,5,2,0,0,28,2019 Mexico,2019 Mexico,The Squirming Coil,Coil,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-21,2019,0,17,1,e,0,0,1,2019 Mexico,2019 Mexico,Waste,Waste,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-21,2019,0,18,6,e,0,0,49,2019 Mexico,2019 Mexico,Bold As Love,Bold As Love,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-22,2019,0,1,1,1,0,0,15,2019 Mexico,2019 Mexico,You Enjoy Myself,YEM,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,2,1,1,0,0,4,2019 Mexico,2019 Mexico,Turtle in the Clouds,Turtle in the Clouds,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,3,1,1,0,0,4,2019 Mexico,2019 Mexico,46 Days,46 Days,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,4,2,1,0,0,3,2019 Mexico,2019 Mexico,No Men In No Man's Land,NMINML,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,5,1,1,0,0,233,2019 Mexico,2019 Mexico,Emotional Rescue,Emotional Rescue,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,6,2,1,0,0,3,2019 Mexico,2019 Mexico,Tube,Tube,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,7,1,1,0,0,5,2019 Mexico,2019 Mexico,Shade,Shade,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-22,2019,0,8,4,1,0,0,2,2019 Mexico,2019 Mexico,Saw It Again,Saw It Again,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-22,2019,0,9,2,2,0,0,5,2019 Mexico,2019 Mexico,Set Your Soul Free,Set Your Soul Free,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,10,2,2,0,0,2,2019 Mexico,2019 Mexico,Mercury,Mercury,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,11,2,2,0,0,5,2019 Mexico,2019 Mexico,Slave to the Traffic Light,Slave,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,12,2,2,0,0,5,2019 Mexico,2019 Mexico,Possum,Possum,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,13,2,2,0,0,48,2019 Mexico,2019 Mexico,Sanity,Sanity,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-22,2019,0,14,5,2,0,0,17,2019 Mexico,2019 Mexico,Walk Away,Walk Away,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-22,2019,0,15,6,e,0,0,3,2019 Mexico,2019 Mexico,More,More,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,
2019-02-23,2019,0,1,2,1,0,0,24,2019 Mexico,2019 Mexico,The Curtain With,Curtain With,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,2,2,1,0,0,13,2019 Mexico,2019 Mexico,Punch You in the Eye,PYITE,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,3,2,1,0,0,5,2019 Mexico,2019 Mexico,Blaze On,Blaze On,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,4,1,1,0,0,11,2019 Mexico,2019 Mexico,Destiny Unbound,Destiny,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-23,2019,0,5,2,1,0,0,29,2019 Mexico,2019 Mexico,Most Events Aren't Planned,Most Events Aren't Planned,0,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,>
2019-02-23,2019,0,6,1,1,0,0,18,2019 Mexico,2019 Mexico,Divided Sky,Divided,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
2019-02-23,2019,0,7,1,1,0,0,3,2019 Mexico,2019 Mexico,Steam,Steam,1,BarcelÃ³ Maya Beach,"Riviera Maya, Quintana Roo",,Mexico,","
