showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2026-01-27,2026,1,1,1,1,0,0,429,Not Part of a Tour,No Tour,Jam,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-27,2026,1,2,1,1,0,0,8,Not Part of a Tour,No Tour,My Soul,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-27,2026,1,3,6,1,0,0,3,Not Part of a Tour,No Tour,Theme from the Bottom,Theme,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2026-01-28,2026,0,1,1,1,0,0,7,2026 Mexico,2026 Mexico,Hey Stranger,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,2,2,1,0,0,1,2026 Mexico,2026 Mexico,The Moma Dance,Moma,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2026-01-28,2026,0,3,1,1,0,0,1,2026 Mexico,2026 Mexico,Back on the Train,BOTT,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,4,1,1,0,0,3,2026 Mexico,2026 Mexico,Roggae,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,5,1,1,0,0,0,2026 Mexico,2026 Mexico,Sand,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,6,1,1,0,0,159,2026 Mexico,2026 Mexico,Breath and Burning,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,7,1,1,0,0,3,2026 Mexico,2026 Mexico,Sigma Oasis,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,8,1,1,0,0,0,2026 Mexico,2026 Mexico,Fling Your Head,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,9,4,1,0,0,1,2026 Mexico,2026 Mexico,Chalk Dust Torture,CDT,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2026-01-28,2026,0,10,2,2,0,0,63,2026 Mexico,2026 Mexico,Waves,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2026-01-28,2026,0,11,2,2,0,0,0,2026 Mexico,2026 Mexico,Fuego,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2026-01-28,2026,0,12,1,2,0,0,0,2026 Mexico,2026 Mexico,No Men In No Man's Land,NMINML,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,13,2,2,0,0,9,2026 Mexico,2026 Mexico,Mercury,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2026-01-28,2026,0,14,1,2,0,0,5,2026 Mexico,2026 Mexico,Boogie On Reggae Woman,Boogie On,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,15,2,2,0,0,8,2026 Mexico,2026 Mexico,Backwards Down the Number Line,BDTNL,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2026-01-28,2026,0,16,5,2,0,0,2,2026 Mexico,2026 Mexico,Character Zero,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2026-01-28,2026,0,17,1,e,0,0,185,2026 Mexico,2026 Mexico,Dog Faced Boy,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2026-01-28,2026,0,18,6,e,0,0,1,2026 Mexico,2026 Mexico,Ghost,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
