showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2026-07-07,2026,0,1,2,1,0,0,3,2026 Summer Tour,2026 Summer,Chalk Dust Torture,CDT,1,Kohl Center,Madison,WI,USA,>
2026-07-07,2026,0,2,1,1,0,0,3,2026 Summer Tour,2026 Summer,Ghost,,1,Kohl Center,Madison,WI,USA,","
2026-07-07,2026,0,3,2,1,0,0,0,2026 Summer Tour,2026 Summer,Back on the Train,BOTT,0,Kohl Center,Madison,WI,USA,>
2026-07-07,2026,0,4,1,1,0,0,7,2026 Summer Tour,2026 Summer,Free,,1,Kohl Center,Madison,WI,USA,","
2026-07-07,2026,0,5,1,1,0,0,7,2026 Summer Tour,2026 Summer,Mike's Song,Mike's,1,Kohl Center,Madison,WI,USA,","
2026-07-07,2026,0,6,2,1,0,0,4,2026 Summer Tour,2026 Summer,The Man Who Stepped Into Yesterday,TMWSIY,1,Kohl Center,Madison,WI,USA,>
2026-07-07,2026,0,7,1,1,0,0,190,2026 Summer Tour,2026 Summer,Avenu Malkenu,,0,Kohl Center,Madison,WI,USA,","
2026-07-07,2026,0,8,1,1,0,0,7,2026 Summer Tour,2026 Summer,Weekapaug Groove,Weekapaug,1,Kohl Center,Madison,WI,USA,","
2026-07-07,2026,0,9,2,1,0,0,2,2026 Summer Tour,2026 Summer,A Wave of Hope,,0,Kohl Center,Madison,WI,USA,>
2026-07-07,2026,0,10,4,1,0,0,0,2026 Summer Tour,2026 Summer,Character Zero,,1,Kohl Center,Madison,WI,USA,
2026-07-07,2026,0,11,1,2,0,0,6,2026 Summer Tour,2026 Summer,Run Like an Antelope,Antelope,1,Kohl Center,Madison,WI,USA,","
2026-07-07,2026,0,12,2,2,0,0,5,2026 Summer Tour,2026 Summer,Fuego,,1,Kohl Center,Madison,WI,USA,>
2026-07-07,2026,0,13,2,2,0,0,4,2026 Summer Tour,2026 Summer,Life Saving Gun,,1,Kohl Center,Madison,WI,USA,>
2026-07-07,2026,0,14,1,2,0,0,1,2026 Summer Tour,2026 Summer,Sand,,0,Kohl Center,Madison,WI,USA,","
2026-07-07,2026,0,15,2,2,0,0,0,2026 Summer Tour,2026 Summer,Ruby Waves,,0,Kohl Center,Madison,WI,USA,>
2026-07-07,2026,0,16,5,2,0,0,7,2026 Summer Tour,2026 Summer,Suzy Greenberg,Suzy,1,Kohl Center,Madison,WI,USA,
2026-07-07,2026,0,17,1,e,0,0,4,2026 Summer Tour,2026 Summer,Slave to the Traffic Light,Slave,1,Kohl Center,Madison,WI,USA,","
2026-07-07,2026,0,18,6,e,0,0,4,2026 Summer Tour,2026 Summer,Say It To Me S.A.N.T.O.S.,,1,Kohl Center,Madison,WI,USA,
