showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2024-02-20,2024,1,1,1,1,2,2,341,Not Part of a Tour,No Tour,Jam,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-20,2024,1,2,1,1,2,2,2,Not Part of a Tour,No Tour,Mountains in the Mist,Mist,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-20,2024,1,3,6,1,2,2,11,Not Part of a Tour,No Tour,My Soul,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2024-02-21,2024,0,1,1,1,0,0,3,2024 Mexico,2024 Mexico,Back on the Train,BOTT,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,2,2,1,0,0,3,2024 Mexico,2024 Mexico,The Moma Dance,Moma,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2024-02-21,2024,0,3,2,1,0,0,1,2024 Mexico,2024 Mexico,Down with Disease,DwD,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2024-02-21,2024,0,4,1,1,0,0,35,2024 Mexico,2024 Mexico,If I Could,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,5,1,1,0,0,1,2024 Mexico,2024 Mexico,Everything's Right,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,6,1,1,0,0,15,2024 Mexico,2024 Mexico,Halfway to the Moon,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,7,1,1,0,0,3,2024 Mexico,2024 Mexico,Stash,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,8,1,1,0,0,81,2024 Mexico,2024 Mexico,Alaska,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,9,1,1,0,0,12,2024 Mexico,2024 Mexico,Destiny Unbound,Destiny,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,10,1,1,0,0,5,2024 Mexico,2024 Mexico,Ocelot,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,11,1,1,0,0,12,2024 Mexico,2024 Mexico,Julius,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,12,2,1,0,0,3,2024 Mexico,2024 Mexico,Sand,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2024-02-21,2024,0,13,5,1,0,0,2,2024 Mexico,2024 Mexico,Life Saving Gun,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2024-02-21,2024,0,14,1,e,0,0,14,2024 Mexico,2024 Mexico,The Mango Song,Mango,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-21,2024,0,15,6,e,0,0,3,2024 Mexico,2024 Mexico,Carini,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,
2024-02-22,2024,0,1,2,1,0,0,2,2024 Mexico,2024 Mexico,First Tube,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2024-02-22,2024,0,2,1,1,0,0,4,2024 Mexico,2024 Mexico,Free,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-22,2024,0,3,1,1,0,0,9,2024 Mexico,2024 Mexico,Roggae,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-22,2024,0,4,1,1,0,0,131,2024 Mexico,2024 Mexico,Driver,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-22,2024,0,5,1,1,0,0,11,2024 Mexico,2024 Mexico,Hey Stranger,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
2024-02-22,2024,0,6,2,1,0,0,12,2024 Mexico,2024 Mexico,Gumbo,,1,Moon Palace,"Cancun, Quintana Roo",,Mexico,>
2024-02-22,2024,0,7,1,1,0,0,13,2024 Mexico,2024 Mexico,My Soul,,0,Moon Palace,"Cancun, Quintana Roo",,Mexico,","
