showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1995-11-19,1995,0,1,3,1,0,0,10,1995 Fall Tour,1995 Fall,Makisupa Policeman,Makisupa,1,Charlotte Coliseum,Charlotte,NC,USA,->
1995-11-19,1995,0,2,1,1,0,0,4,1995 Fall Tour,1995 Fall,Maze,,1,Charlotte Coliseum,Charlotte,NC,USA,","
1995-11-19,1995,0,3,2,1,0,0,3,1995 Fall Tour,1995 Fall,Poor Heart,,1,Charlotte Coliseum,Charlotte,NC,USA,>
1995-11-19,1995,0,4,2,1,0,0,3,1995 Fall Tour,1995 Fall,Rift,,1,Charlotte Coliseum,Charlotte,NC,USA,>
1995-11-19,1995,0,5,1,1,0,0,4,1995 Fall Tour,1995 Fall,Stash,,1,Charlotte Coliseum,Charlotte,NC,USA,","
1995-11-19,1995,0,6,2,1,0,0,4,1995 Fall Tour,1995 Fall,Strange Design,,1,Charlotte Coliseum,Charlotte,NC,USA,>
1995-11-19,1995,0,7,1,1,0,0,7,1995 Fall Tour,1995 Fall,It's Ice,,1,Charlotte Coliseum,Charlotte,NC,USA,","
1995-11-19,1995,0,8,1,1,0,0,5,1995 Fall Tour,1995 Fall,Hello My Baby,,0,Charlotte Coliseum,Charlotte,NC,USA,","
1995-11-19,1995,0,9,1,1,0,0,4,1995 Fall Tour,1995 Fall,Julius,,1,Charlotte Coliseum,Charlotte,NC,USA,","
1995-11-19,1995,0,10,4,1,0,0,3,1995 Fall Tour,1995 Fall,The Squirming Coil,Coil,1,Charlotte Coliseum,Charlotte,NC,USA,
1995-11-19,1995,0,11,2,2,0,0,2,1995 Fall Tour,1995 Fall,Theme from the Bottom,Theme,1,Charlotte Coliseum,Charlotte,NC,USA,>
1995-11-19,1995,0,12,2,2,0,0,6,1995 Fall Tour,1995 Fall,Also Sprach Zarathustra,2001,0,Charlotte Coliseum,Charlotte,NC,USA,>
1995-11-19,1995,0,13,2,2,0,0,5,1995 Fall Tour,1995 Fall,The Curtain,Curtain,1,Charlotte Coliseum,Charlotte,NC,USA,>
1995-11-19,1995,0,14,2,2,0,0,4,1995 Fall Tour,1995 Fall,Tweezer,,1,Charlotte Coliseum,Charlotte,NC,USA,>
1995-11-19,1995,0,15,1,2,0,0,4,1995 Fall Tour,1995 Fall,Billy Breathes,,1,Charlotte Coliseum,Charlotte,NC,USA,","
1995-11-19,1995,0,16,1,2,0,0,3,1995 Fall Tour,1995 Fall,Scent of a Mule,SOAMule,1,Charlotte Coliseum,Charlotte,NC,USA,","
1995-11-19,1995,0,17,1,2,0,0,1,1995 Fall Tour,1995 Fall,Harry Hood,Hood,1,Charlotte Coliseum,Charlotte,NC,USA,","
1995-11-19,1995,0,18,5,2,0,0,3,1995 Fall Tour,1995 Fall,Suzy Greenberg,Suzy,1,Charlotte Coliseum,Charlotte,NC,USA,
1995-11-19,1995,0,19,2,e,0,0,3,1995 Fall Tour,1995 Fall,Life on Mars?,,0,Charlotte Coliseum,Charlotte,NC,USA,>
1995-11-19,1995,0,20,6,e,0,0,4,1995 Fall Tour,1995 Fall,Tweezer Reprise,Tweeprise,1,Charlotte Coliseum,Charlotte,NC,USA,
