showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1995-05-14,1995,1,1,1,1,0,0,0,Not Part of a Tour,No Tour,Jam,Jam,0,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,2,1,1,0,0,0,Not Part of a Tour,No Tour,Don't You Want To Go?,Don't You Want To Go?,0,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,3,1,1,0,0,0,Not Part of a Tour,No Tour,Spock's Brain,Spock's Brain,1,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,4,1,1,0,0,0,Not Part of a Tour,No Tour,Theme From the Bottom,Theme,1,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,5,1,1,0,0,0,Not Part of a Tour,No Tour,Ha Ha Ha,Ha Ha Ha,1,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,6,1,1,0,0,0,Not Part of a Tour,No Tour,Taste,Taste,1,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,7,1,1,0,0,0,Not Part of a Tour,No Tour,Free,Free,1,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,8,1,1,0,0,0,Not Part of a Tour,No Tour,Strange Design,Strange Design,1,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,9,1,1,0,0,0,Not Part of a Tour,No Tour,Glide II,Glide II,1,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,10,1,1,0,0,0,Not Part of a Tour,No Tour,Lonesome Cowboy Bill,Lonesome Cowboy Bill,0,Fish's House,Burlington,VT,USA,","
1995-05-14,1995,1,11,6,1,0,0,0,Not Part of a Tour,No Tour,I'll Come Running,I'll Come Running,0,Fish's House,Burlington,VT,USA,
1995-05-16,1995,0,1,1,1,0,0,945,Not Part of a Tour,No Tour,Don't You Want To Go?,Don't You Want To Go?,0,Lowell Memorial Auditorium,Lowell,MA,USA,","
1995-05-16,1995,0,2,2,1,0,0,951,Not Part of a Tour,No Tour,Ha Ha Ha,Ha Ha Ha,1,Lowell Memorial Auditorium,Lowell,MA,USA,>
1995-05-16,1995,0,3,1,1,0,0,951,Not Part of a Tour,No Tour,Spock's Brain,Spock's Brain,1,Lowell Memorial Auditorium,Lowell,MA,USA,","
