showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1994-04-04,1994,0,1,1,1,0,0,3,1994 Spring Tour,1994 Spring,Divided Sky,Divided,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,2,1,1,0,0,2,1994 Spring Tour,1994 Spring,Sample in a Jar,Sample,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,3,1,1,0,0,822,1994 Spring Tour,1994 Spring,Scent of a Mule,SOAMule,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,4,1,1,0,0,3,1994 Spring Tour,1994 Spring,Maze,,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,5,2,1,0,0,1,1994 Spring Tour,1994 Spring,Fee,,1,The Flynn Theatre,Burlington,VT,USA,>
1994-04-04,1994,0,6,1,1,0,0,1,1994 Spring Tour,1994 Spring,Reba,,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,7,2,1,0,0,8,1994 Spring Tour,1994 Spring,Horn,,1,The Flynn Theatre,Burlington,VT,USA,>
1994-04-04,1994,0,8,2,1,0,0,1,1994 Spring Tour,1994 Spring,It's Ice,,1,The Flynn Theatre,Burlington,VT,USA,>
1994-04-04,1994,0,9,4,1,0,0,1,1994 Spring Tour,1994 Spring,Possum,,1,The Flynn Theatre,Burlington,VT,USA,
1994-04-04,1994,0,10,2,2,0,0,1,1994 Spring Tour,1994 Spring,Down with Disease,DwD,1,The Flynn Theatre,Burlington,VT,USA,>
1994-04-04,1994,0,11,1,2,0,0,822,1994 Spring Tour,1994 Spring,If I Could,,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,12,1,2,0,0,7,1994 Spring Tour,1994 Spring,Buried Alive,,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,13,1,2,0,0,9,1994 Spring Tour,1994 Spring,The Landlady,Landlady,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,14,1,2,0,0,822,1994 Spring Tour,1994 Spring,Julius,,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,15,1,2,0,0,74,1994 Spring Tour,1994 Spring,Magilla,,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,16,1,2,0,0,1,1994 Spring Tour,1994 Spring,Split Open and Melt,SOAMelt,1,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,17,2,2,0,0,822,1994 Spring Tour,1994 Spring,Wolfman's Brother,Wolfman's,1,The Flynn Theatre,Burlington,VT,USA,>
1994-04-04,1994,0,18,1,2,0,0,821,1994 Spring Tour,1994 Spring,I Wan'na Be Like You,,0,The Flynn Theatre,Burlington,VT,USA,","
1994-04-04,1994,0,19,2,2,0,0,4,1994 Spring Tour,1994 Spring,The Oh Kee Pa Ceremony,Oh Kee Pa,1,The Flynn Theatre,Burlington,VT,USA,>
1994-04-04,1994,0,20,5,2,0,0,1,1994 Spring Tour,1994 Spring,Suzy Greenberg,Suzy,1,The Flynn Theatre,Burlington,VT,USA,
