showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1994-04-13,1994,1,1,1,1,0,0,0,Not Part of a Tour,No Tour,Sample in a Jar,Sample,1,WNEW Studios,New York,NY,USA,","
1994-04-13,1994,0,1,2,1,0,0,7,1994 Spring Tour,1994 Spring,Buried Alive,,1,Beacon Theatre,New York,NY,USA,>
1994-04-13,1994,1,2,1,1,0,0,0,Not Part of a Tour,No Tour,Down with Disease,DwD,1,WNEW Studios,New York,NY,USA,","
1994-04-13,1994,0,2,1,1,0,0,1,1994 Spring Tour,1994 Spring,Poor Heart,,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,1,3,6,1,0,0,0,Not Part of a Tour,No Tour,Rift,,1,WNEW Studios,New York,NY,USA,
1994-04-13,1994,0,3,1,1,0,0,3,1994 Spring Tour,1994 Spring,Stash,,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,4,1,1,0,0,5,1994 Spring Tour,1994 Spring,The Lizards,Lizards,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,5,1,1,0,0,1,1994 Spring Tour,1994 Spring,Julius,,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,6,1,1,0,0,2,1994 Spring Tour,1994 Spring,Ginseng Sullivan,Ginseng,0,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,7,1,1,0,0,1,1994 Spring Tour,1994 Spring,Divided Sky,Divided,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,8,4,1,0,0,2,1994 Spring Tour,1994 Spring,Golgi Apparatus,Golgi,1,Beacon Theatre,New York,NY,USA,
1994-04-13,1994,0,9,1,2,0,0,19,1994 Spring Tour,1994 Spring,Faht,,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,10,2,2,0,0,5,1994 Spring Tour,1994 Spring,The Curtain,Curtain,1,Beacon Theatre,New York,NY,USA,>
1994-04-13,1994,0,11,1,2,0,0,1,1994 Spring Tour,1994 Spring,Sample in a Jar,Sample,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,12,1,2,0,0,2,1994 Spring Tour,1994 Spring,Reba,,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,13,1,2,0,0,1,1994 Spring Tour,1994 Spring,Big Ball Jam,BBJ,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,14,3,2,0,0,3,1994 Spring Tour,1994 Spring,Fee,,1,Beacon Theatre,New York,NY,USA,->
1994-04-13,1994,0,15,1,2,0,0,19,1994 Spring Tour,1994 Spring,Take the 'A' Train,'A' Train,0,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,16,1,2,0,0,4,1994 Spring Tour,1994 Spring,David Bowie,Bowie,1,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,17,2,2,0,0,9,1994 Spring Tour,1994 Spring,Purple Rain,,0,Beacon Theatre,New York,NY,USA,>
1994-04-13,1994,0,18,1,2,0,0,2,1994 Spring Tour,1994 Spring,Hold Your Head Up,HYHU,0,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,19,5,2,0,0,5,1994 Spring Tour,1994 Spring,AC/DC Bag,Bag,1,Beacon Theatre,New York,NY,USA,
1994-04-13,1994,0,20,1,e,0,0,5,1994 Spring Tour,1994 Spring,Sweet Adeline,,0,Beacon Theatre,New York,NY,USA,","
1994-04-13,1994,0,21,6,e,0,0,9,1994 Spring Tour,1994 Spring,Good Times Bad Times,GTBT,0,Beacon Theatre,New York,NY,USA,
1994-04-18,1994,0,1,1,1,0,0,3,1994 Spring Tour,1994 Spring,Chalk Dust Torture,CDT,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,2,2,1,0,0,4,1994 Spring Tour,1994 Spring,Glide,,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,3,2,1,0,0,2,1994 Spring Tour,1994 Spring,Poor Heart,,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,4,1,1,0,0,2,1994 Spring Tour,1994 Spring,Julius,,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,5,2,1,0,0,6,1994 Spring Tour,1994 Spring,"My Friend, My Friend",My Friend,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,6,1,1,0,0,2,1994 Spring Tour,1994 Spring,Rift,,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,7,1,1,0,0,4,1994 Spring Tour,1994 Spring,Split Open and Melt,SOAMelt,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,8,1,1,0,0,4,1994 Spring Tour,1994 Spring,Dog Faced Boy,,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,9,2,1,0,0,3,1994 Spring Tour,1994 Spring,The Oh Kee Pa Ceremony,Oh Kee Pa,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,10,4,1,0,0,4,1994 Spring Tour,1994 Spring,AC/DC Bag,Bag,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,
1994-04-18,1994,0,11,2,2,0,0,4,1994 Spring Tour,1994 Spring,Also Sprach Zarathustra,2001,0,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,12,1,2,0,0,2,1994 Spring Tour,1994 Spring,Sample in a Jar,Sample,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,13,2,2,0,0,4,1994 Spring Tour,1994 Spring,Sparkle,,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,14,1,2,0,0,8,1994 Spring Tour,1994 Spring,Bathtub Gin,Gin,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,15,2,2,0,0,1,1994 Spring Tour,1994 Spring,Big Ball Jam,BBJ,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,16,1,2,0,0,7,1994 Spring Tour,1994 Spring,Ya Mar,,0,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,17,1,2,0,0,8,1994 Spring Tour,1994 Spring,Mike's Song,Mike's,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,18,2,2,0,0,32,1994 Spring Tour,1994 Spring,The Man Who Stepped Into Yesterday,TMWSIY,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,19,2,2,0,0,32,1994 Spring Tour,1994 Spring,Avenu Malkenu,,0,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,20,2,2,0,0,0,1994 Spring Tour,1994 Spring,The Man Who Stepped Into Yesterday,TMWSIY,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,21,2,2,0,0,0,1994 Spring Tour,1994 Spring,Down with Disease,DwD,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,22,2,2,0,0,1,1994 Spring Tour,1994 Spring,Hold Your Head Up,HYHU,0,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,23,2,2,0,0,3,1994 Spring Tour,1994 Spring,I Wan'na Be Like You,,0,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,>
1994-04-18,1994,0,24,1,2,0,0,0,1994 Spring Tour,1994 Spring,Hold Your Head Up,HYHU,0,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,","
1994-04-18,1994,0,25,5,2,0,0,0,1994 Spring Tour,1994 Spring,Cavern,,1,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,
1994-04-18,1994,0,26,6,e,0,0,5,1994 Spring Tour,1994 Spring,Good Times Bad Times,GTBT,0,"Bob Carpenter Center, University of Delaware",Newark,DE,USA,
1994-07-05,1994,0,1,1,1,0,0,2,1994 Summer Tour,1994 Summer,Rift,,1,Congress Center,Ottawa,Ontario,Canada,","
1994-07-05,1994,0,2,1,1,0,0,2,1994 Summer Tour,1994 Summer,Sample in a Jar,Sample,1,Congress Center,Ottawa,Ontario,Canada,","
1994-07-05,1994,0,3,2,1,0,0,5,1994 Summer Tour,1994 Summer,The Curtain,Curtain,1,Congress Center,Ottawa,Ontario,Canada,>
1994-07-05,1994,0,4,2,1,0,0,358,1994 Summer Tour,1994 Summer,Letter to Jimmy Page,LTJP,1,Congress Center,Ottawa,Ontario,Canada,>
1994-07-05,1994,0,5,1,1,0,0,3,1994 Summer Tour,1994 Summer,If I Could,,1,Congress Center,Ottawa,Ontario,Canada,","
1994-07-05,1994,0,6,1,1,0,0,9,1994 Summer Tour,1994 Summer,Uncle Pen,,0,Congress Center,Ottawa,Ontario,Canada,","
1994-07-05,1994,0,7,1,1,0,0,3,1994 Summer Tour,1994 Summer,Stash,,1,Congress Center,Ottawa,Ontario,Canada,","
