showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1997-12-09,1997,0,1,2,1,0,0,5,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Mike's Song,Mike's,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,>
1997-12-09,1997,0,2,1,1,0,0,3,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Chalk Dust Torture,CDT,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,","
1997-12-09,1997,0,3,1,1,0,0,4,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,My Soul,,0,"Bryce Jordan Center, Penn State University",State College,PA,USA,","
1997-12-09,1997,0,4,2,1,0,0,3,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Stash,,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,>
1997-12-09,1997,0,5,2,1,0,0,11,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,I Am Hydrogen,Hydrogen,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,>
1997-12-09,1997,0,6,1,1,0,0,5,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Weekapaug Groove,Weekapaug,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,","
1997-12-09,1997,0,7,1,1,0,0,12,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Dogs Stole Things,,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,","
1997-12-09,1997,0,8,1,1,0,0,12,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Beauty of My Dreams,,0,"Bryce Jordan Center, Penn State University",State College,PA,USA,","
1997-12-09,1997,0,9,2,1,0,0,7,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Horn,,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,>
1997-12-09,1997,0,10,4,1,0,0,2,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Loving Cup,,0,"Bryce Jordan Center, Penn State University",State College,PA,USA,
1997-12-09,1997,0,11,2,2,0,0,3,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Julius,,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,>
1997-12-09,1997,0,12,3,2,0,0,5,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Simple,,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,->
1997-12-09,1997,0,13,2,2,0,0,0,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Timber (Jerry the Mule),Timber Ho,0,"Bryce Jordan Center, Penn State University",State College,PA,USA,>
1997-12-09,1997,0,14,1,2,0,0,19,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Contact,,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,","
1997-12-09,1997,0,15,2,2,0,0,59,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Axilla,,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,>
1997-12-09,1997,0,16,5,2,0,0,3,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Harry Hood,Hood,1,"Bryce Jordan Center, Penn State University",State College,PA,USA,
1997-12-09,1997,0,17,6,e,0,0,7,1997 Fall Tour (a.k.a. Phish Destroys America),1997 Fall,Fire,,0,"Bryce Jordan Center, Penn State University",State College,PA,USA,
