showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2010-08-09,2010,0,1,1,1,0,0,2,2010 Late Summer Tour,2010 Summer,Down with Disease,DwD,1,Telluride Town Park,Telluride,CO,USA,","
2010-08-09,2010,0,2,1,1,0,0,4,2010 Late Summer Tour,2010 Summer,Camel Walk,,1,Telluride Town Park,Telluride,CO,USA,","
2010-08-09,2010,0,3,1,1,0,0,2,2010 Late Summer Tour,2010 Summer,Ocelot,,1,Telluride Town Park,Telluride,CO,USA,","
2010-08-09,2010,0,4,1,1,0,0,7,2010 Late Summer Tour,2010 Summer,Light Up Or Leave Me Alone,Light Up,0,Telluride Town Park,Telluride,CO,USA,","
2010-08-09,2010,0,5,1,1,0,0,11,2010 Late Summer Tour,2010 Summer,Summer of '89,,1,Telluride Town Park,Telluride,CO,USA,","
2010-08-09,2010,0,6,1,1,0,0,6,2010 Late Summer Tour,2010 Summer,Stash,,1,Telluride Town Park,Telluride,CO,USA,","
2010-08-09,2010,0,7,2,1,0,0,6,2010 Late Summer Tour,2010 Summer,Cavern,,1,Telluride Town Park,Telluride,CO,USA,>
2010-08-09,2010,0,8,2,1,0,0,6,2010 Late Summer Tour,2010 Summer,The Wedge,Wedge,1,Telluride Town Park,Telluride,CO,USA,>
2010-08-09,2010,0,9,1,1,0,0,2,2010 Late Summer Tour,2010 Summer,Possum,,1,Telluride Town Park,Telluride,CO,USA,","
2010-08-09,2010,0,10,4,1,0,0,4,2010 Late Summer Tour,2010 Summer,Julius,,1,Telluride Town Park,Telluride,CO,USA,
2010-08-09,2010,0,11,2,2,0,0,17,2010 Late Summer Tour,2010 Summer,Sand,,0,Telluride Town Park,Telluride,CO,USA,>
2010-08-09,2010,0,12,2,2,0,0,1,2010 Late Summer Tour,2010 Summer,Backwards Down the Number Line,BDTNL,0,Telluride Town Park,Telluride,CO,USA,>
2010-08-09,2010,0,13,2,2,0,0,4,2010 Late Summer Tour,2010 Summer,Prince Caspian,Caspian,1,Telluride Town Park,Telluride,CO,USA,>
2010-08-09,2010,0,14,3,2,0,0,2,2010 Late Summer Tour,2010 Summer,Tweezer,,1,Telluride Town Park,Telluride,CO,USA,->
2010-08-09,2010,0,15,2,2,0,0,7,2010 Late Summer Tour,2010 Summer,Boogie On Reggae Woman,Boogie On,0,Telluride Town Park,Telluride,CO,USA,>
2010-08-09,2010,0,16,2,2,0,0,4,2010 Late Summer Tour,2010 Summer,Piper,,1,Telluride Town Park,Telluride,CO,USA,>
2010-08-09,2010,0,17,1,2,0,0,5,2010 Late Summer Tour,2010 Summer,Mountains in the Mist,Mist,0,Telluride Town Park,Telluride,CO,USA,","
2010-08-09,2010,0,18,1,2,0,0,4,2010 Late Summer Tour,2010 Summer,David Bowie,Bowie,1,Telluride Town Park,Telluride,CO,USA,","
2010-08-09,2010,0,19,5,2,0,0,6,2010 Late Summer Tour,2010 Summer,A Day in the Life,ADITL,0,Telluride Town Park,Telluride,CO,USA,
2010-08-09,2010,0,20,2,e,0,0,211,2010 Late Summer Tour,2010 Summer,Quinn the Eskimo (The Mighty Quinn),Quinn,0,Telluride Town Park,Telluride,CO,USA,>
2010-08-09,2010,0,21,6,e,0,0,2,2010 Late Summer Tour,2010 Summer,Tweezer Reprise,Tweeprise,1,Telluride Town Park,Telluride,CO,USA,
2010-10-23,2010,0,1,1,1,0,0,6,2010 Fall Tour,2010 Fall,Meatstick,,1,"Mullins Center, University of Massachusetts",Amherst,MA,USA,","
2010-10-23,2010,0,2,1,1,0,0,16,2010 Fall Tour,2010 Fall,Party Time,,1,"Mullins Center, University of Massachusetts",Amherst,MA,USA,","
2010-10-23,2010,0,3,1,1,0,0,3,2010 Fall Tour,2010 Fall,Golgi Apparatus,Golgi,1,"Mullins Center, University of Massachusetts",Amherst,MA,USA,","
2010-10-23,2010,0,4,2,1,0,0,3,2010 Fall Tour,2010 Fall,Kill Devil Falls,KDF,1,"Mullins Center, University of Massachusetts",Amherst,MA,USA,>
2010-10-23,2010,0,5,1,1,0,0,3,2010 Fall Tour,2010 Fall,Tweezer,,1,"Mullins Center, University of Massachusetts",Amherst,MA,USA,","
2010-10-23,2010,0,6,1,1,0,0,13,2010 Fall Tour,2010 Fall,Lawn Boy,,1,"Mullins Center, University of Massachusetts",Amherst,MA,USA,","
2010-10-23,2010,0,7,2,1,0,0,13,2010 Fall Tour,2010 Fall,Sparkle,,1,"Mullins Center, University of Massachusetts",Amherst,MA,USA,>
2010-10-23,2010,0,8,1,1,0,0,12,2010 Fall Tour,2010 Fall,Big Black Furry Creature from Mars,BBFCFM,1,"Mullins Center, University of Massachusetts",Amherst,MA,USA,","
2010-10-23,2010,0,9,2,1,0,0,40,2010 Fall Tour,2010 Fall,Hold Your Head Up,HYHU,0,"Mullins Center, University of Massachusetts",Amherst,MA,USA,>
2010-10-23,2010,0,10,2,1,0,0,40,2010 Fall Tour,2010 Fall,Love You,,0,"Mullins Center, University of Massachusetts",Amherst,MA,USA,>
2010-10-23,2010,0,11,1,1,0,0,0,2010 Fall Tour,2010 Fall,Hold Your Head Up,HYHU,0,"Mullins Center, University of Massachusetts",Amherst,MA,USA,","
2010-10-23,2010,0,12,2,1,0,0,2,2010 Fall Tour,2010 Fall,Possum,,1,"Mullins Center, University of Massachusetts",Amherst,MA,USA,>
