showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1999-05-17,1999,1,1,1,1,0,0,0,Not Part of a Tour,No Tour,Further On Up the Road,,0,The Flynn Theatre,Burlington,VT,USA,","
1999-05-17,1999,1,2,6,1,0,0,0,Not Part of a Tour,No Tour,Voodoo Child (Slight Return),,0,The Flynn Theatre,Burlington,VT,USA,
1999-06-24,1999,1,1,1,1,0,0,0,Not Part of a Tour,No Tour,Farmhouse,,1,The Barn,Outer Burlington,VT,USA,","
1999-06-24,1999,1,2,1,1,0,0,0,Not Part of a Tour,No Tour,The Moma Dance,Moma,1,The Barn,Outer Burlington,VT,USA,","
1999-06-24,1999,1,3,1,1,0,0,0,Not Part of a Tour,No Tour,Hey You,,0,The Barn,Outer Burlington,VT,USA,","
1999-06-24,1999,1,4,2,1,0,0,0,Not Part of a Tour,No Tour,Meatstick,,1,The Barn,Outer Burlington,VT,USA,>
1999-06-24,1999,1,5,4,1,0,0,0,Not Part of a Tour,No Tour,Come Together,,0,The Barn,Outer Burlington,VT,USA,
1999-06-24,1999,1,6,1,2,0,0,0,Not Part of a Tour,No Tour,Back on the Train,BOTT,0,The Barn,Outer Burlington,VT,USA,","
1999-06-24,1999,1,7,1,2,0,0,0,Not Part of a Tour,No Tour,Windora Bug,,0,The Barn,Outer Burlington,VT,USA,","
1999-06-24,1999,1,8,1,2,0,0,0,Not Part of a Tour,No Tour,Dirt,,0,The Barn,Outer Burlington,VT,USA,","
1999-06-24,1999,1,9,2,2,0,0,0,Not Part of a Tour,No Tour,Twist,,1,The Barn,Outer Burlington,VT,USA,>
1999-06-24,1999,1,10,1,2,0,0,0,Not Part of a Tour,No Tour,Jam,,0,The Barn,Outer Burlington,VT,USA,","
1999-06-24,1999,1,11,1,2,0,0,0,Not Part of a Tour,No Tour,Bug,,0,The Barn,Outer Burlington,VT,USA,","
1999-06-24,1999,1,12,1,2,0,0,0,Not Part of a Tour,No Tour,Saw It Again,,1,The Barn,Outer Burlington,VT,USA,","
1999-06-24,1999,1,13,6,2,0,0,0,Not Part of a Tour,No Tour,Rock A William,,1,The Barn,Outer Burlington,VT,USA,
1999-06-30,1999,0,1,1,1,0,0,5,1999 Summer U.S. Tour,1999 Summer,Bathtub Gin,Gin,1,Sandstone Amphitheatre,Bonner Springs,KS,USA,","
1999-06-30,1999,0,2,1,1,0,0,4,1999 Summer U.S. Tour,1999 Summer,Farmhouse,,1,Sandstone Amphitheatre,Bonner Springs,KS,USA,","
