showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1998-04-02,1998,0,1,1,1,0,0,3,1998 Island Tour,1998 Island,Tube,Tube,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,","
1998-04-02,1998,0,2,1,1,0,0,9,1998 Island Tour,1998 Island,My Mind's Got a Mind of its Own,MMGAMOIO,0,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,","
1998-04-02,1998,0,3,1,1,0,0,1,1998 Island Tour,1998 Island,The Sloth,Sloth,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,","
1998-04-02,1998,0,4,1,1,0,0,3,1998 Island Tour,1998 Island,NICU,NICU,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,","
1998-04-02,1998,0,5,2,1,0,0,2,1998 Island Tour,1998 Island,Stash,Stash,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,>
1998-04-02,1998,0,6,2,1,0,0,8,1998 Island Tour,1998 Island,Horn,Horn,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,>
1998-04-02,1998,0,7,2,1,0,0,7,1998 Island Tour,1998 Island,Waste,Waste,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,>
1998-04-02,1998,0,8,4,1,0,0,2,1998 Island Tour,1998 Island,Chalk Dust Torture,CDT,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,
1998-04-02,1998,0,9,2,2,0,0,2,1998 Island Tour,1998 Island,Punch You in the Eye,PYITE,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,>
1998-04-02,1998,0,10,2,2,0,0,4,1998 Island Tour,1998 Island,Simple,Simple,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,>
1998-04-02,1998,0,11,1,2,0,0,1176,1998 Island Tour,1998 Island,Birds of a Feather,BOAF,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,","
1998-04-02,1998,0,12,3,2,0,0,1,1998 Island Tour,1998 Island,Wolfman's Brother,Wolfman's,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,->
1998-04-02,1998,0,13,3,2,0,0,2,1998 Island Tour,1998 Island,Sneakin' Sally Through the Alley,Sneakin' Sally,0,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,->
1998-04-02,1998,0,14,2,2,0,0,1180,1998 Island Tour,1998 Island,Frankie Says,Frankie Says,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,>
1998-04-02,1998,0,15,2,2,0,0,10,1998 Island Tour,1998 Island,Twist,Twist,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,>
1998-04-02,1998,0,16,2,2,0,0,2,1998 Island Tour,1998 Island,Sleeping Monkey,Sleeping Monkey,1,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,>
