showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1998-08-02,1998,0,1,1,1,0,0,1,1998 Summer U.S. Tour,1998 Summer,Roggae,,1,Deer Creek Music Center,Noblesville,IN,USA,","
1998-08-02,1998,0,2,1,1,0,0,11,1998 Summer U.S. Tour,1998 Summer,Divided Sky,Divided,1,Deer Creek Music Center,Noblesville,IN,USA,","
1998-08-02,1998,0,3,2,1,0,0,27,1998 Summer U.S. Tour,1998 Summer,The Horse,Horse,1,Deer Creek Music Center,Noblesville,IN,USA,>
1998-08-02,1998,0,4,2,1,0,0,27,1998 Summer U.S. Tour,1998 Summer,Silent in the Morning,Silent,1,Deer Creek Music Center,Noblesville,IN,USA,>
1998-08-02,1998,0,5,1,1,0,0,5,1998 Summer U.S. Tour,1998 Summer,You Better Believe It Baby,,0,Deer Creek Music Center,Noblesville,IN,USA,","
1998-08-02,1998,0,6,2,1,0,0,15,1998 Summer U.S. Tour,1998 Summer,Boogie On Reggae Woman,Boogie On,0,Deer Creek Music Center,Noblesville,IN,USA,>
1998-08-02,1998,0,7,1,1,0,0,4,1998 Summer U.S. Tour,1998 Summer,Reba,,1,Deer Creek Music Center,Noblesville,IN,USA,","
1998-08-02,1998,0,8,2,1,0,0,52,1998 Summer U.S. Tour,1998 Summer,Weigh,,1,Deer Creek Music Center,Noblesville,IN,USA,>
1998-08-02,1998,0,9,4,1,0,0,1,1998 Summer U.S. Tour,1998 Summer,Birds of a Feather,BOAF,1,Deer Creek Music Center,Noblesville,IN,USA,
1998-08-02,1998,0,10,2,2,0,0,9,1998 Summer U.S. Tour,1998 Summer,Possum,,1,Deer Creek Music Center,Noblesville,IN,USA,>
1998-08-02,1998,0,11,2,2,0,0,8,1998 Summer U.S. Tour,1998 Summer,Ghost,,1,Deer Creek Music Center,Noblesville,IN,USA,>
1998-08-02,1998,0,12,2,2,0,0,61,1998 Summer U.S. Tour,1998 Summer,Lifeboy,,1,Deer Creek Music Center,Noblesville,IN,USA,>
1998-08-02,1998,0,13,1,2,0,0,5,1998 Summer U.S. Tour,1998 Summer,David Bowie,Bowie,1,Deer Creek Music Center,Noblesville,IN,USA,","
1998-08-02,1998,0,14,1,2,0,0,1200,1998 Summer U.S. Tour,1998 Summer,I Get a Kick Out of You,,0,Deer Creek Music Center,Noblesville,IN,USA,","
1998-08-02,1998,0,15,5,2,0,0,6,1998 Summer U.S. Tour,1998 Summer,Loving Cup,,0,Deer Creek Music Center,Noblesville,IN,USA,
1998-08-02,1998,0,16,2,e,0,0,5,1998 Summer U.S. Tour,1998 Summer,Harry Hood,Hood,1,Deer Creek Music Center,Noblesville,IN,USA,>
1998-08-02,1998,0,17,6,e,0,0,3,1998 Summer U.S. Tour,1998 Summer,Bittersweet Motel,,1,Deer Creek Music Center,Noblesville,IN,USA,
