showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2003-07-25,2003,0,1,2,1,0,0,33,2003 Summer Tour,2003 Summer,Funky Bitch,,0,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,>
2003-07-25,2003,0,2,1,1,0,0,6,2003 Summer Tour,2003 Summer,Chalk Dust Torture,CDT,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,","
2003-07-25,2003,0,3,1,1,0,0,5,2003 Summer Tour,2003 Summer,Two Versions of Me,,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,","
2003-07-25,2003,0,4,1,1,0,0,5,2003 Summer Tour,2003 Summer,Bathtub Gin,Gin,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,","
2003-07-25,2003,0,5,1,1,0,0,2,2003 Summer Tour,2003 Summer,Limb By Limb,LxL,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,","
2003-07-25,2003,0,6,2,1,0,0,6,2003 Summer Tour,2003 Summer,Back on the Train,BOTT,0,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,>
2003-07-25,2003,0,7,2,1,0,0,6,2003 Summer Tour,2003 Summer,Horn,,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,>
2003-07-25,2003,0,8,2,1,0,0,7,2003 Summer Tour,2003 Summer,Golgi Apparatus,Golgi,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,>
2003-07-25,2003,0,9,4,1,0,0,5,2003 Summer Tour,2003 Summer,Character Zero,,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,
2003-07-25,2003,0,10,3,2,0,0,32,2003 Summer Tour,2003 Summer,Drowned,,0,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,->
2003-07-25,2003,0,11,3,2,0,0,108,2003 Summer Tour,2003 Summer,Kung,,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,->
2003-07-25,2003,0,12,3,2,0,0,4,2003 Summer Tour,2003 Summer,Twist,,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,->
2003-07-25,2003,0,13,1,2,0,0,9,2003 Summer Tour,2003 Summer,Heavy Things,,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,","
2003-07-25,2003,0,14,2,2,0,0,4,2003 Summer Tour,2003 Summer,Harry Hood,Hood,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,>
2003-07-25,2003,0,15,5,2,0,0,5,2003 Summer Tour,2003 Summer,David Bowie,Bowie,1,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,
2003-07-25,2003,0,16,1,e,0,0,60,2003 Summer Tour,2003 Summer,The Star-Spangled Banner,Star Spangled Banner,0,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,","
2003-07-25,2003,0,17,6,e,0,0,5,2003 Summer Tour,2003 Summer,Bug,,0,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,
