showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1991-02-22,1991,0,1,1,1,0,0,4,1991 Winter/Spring Tour,1991 Winter,Chalk Dust Torture,CDT,1,Cat's Cradle,Chapel Hill,NC,USA,","
1991-02-22,1991,0,2,1,1,0,0,2,1991 Winter/Spring Tour,1991 Winter,The Squirming Coil,Coil,1,Cat's Cradle,Chapel Hill,NC,USA,","
1991-02-22,1991,0,3,2,1,0,0,1,1991 Winter/Spring Tour,1991 Winter,Dinner and a Movie,,1,Cat's Cradle,Chapel Hill,NC,USA,>
1991-02-22,1991,0,4,1,1,0,0,1,1991 Winter/Spring Tour,1991 Winter,You Enjoy Myself,YEM,1,Cat's Cradle,Chapel Hill,NC,USA,","
1991-02-22,1991,0,5,1,1,0,0,2,1991 Winter/Spring Tour,1991 Winter,Magilla,,1,Cat's Cradle,Chapel Hill,NC,USA,","
1991-02-22,1991,0,6,2,1,0,0,3,1991 Winter/Spring Tour,1991 Winter,The Oh Kee Pa Ceremony,Oh Kee Pa,1,Cat's Cradle,Chapel Hill,NC,USA,>
1991-02-22,1991,0,7,2,1,0,0,1,1991 Winter/Spring Tour,1991 Winter,Suzy Greenberg,Suzy,1,Cat's Cradle,Chapel Hill,NC,USA,>
1991-02-22,1991,0,8,2,1,0,0,1,1991 Winter/Spring Tour,1991 Winter,Hold Your Head Up,HYHU,0,Cat's Cradle,Chapel Hill,NC,USA,>
1991-02-22,1991,0,9,3,1,0,0,5,1991 Winter/Spring Tour,1991 Winter,Terrapin,,0,Cat's Cradle,Chapel Hill,NC,USA,->
1991-02-22,1991,0,10,2,1,1,0,3,1991 Winter/Spring Tour,1991 Winter,Whole Lotta Love,,0,Cat's Cradle,Chapel Hill,NC,USA,>
1991-02-22,1991,0,11,1,1,0,0,0,1991 Winter/Spring Tour,1991 Winter,Hold Your Head Up,HYHU,0,Cat's Cradle,Chapel Hill,NC,USA,","
1991-02-22,1991,0,12,6,1,0,0,8,1991 Winter/Spring Tour,1991 Winter,Run Like an Antelope,Antelope,1,Cat's Cradle,Chapel Hill,NC,USA,
1991-04-21,1991,0,1,1,1,0,0,2,1991 Winter/Spring Tour,1991 Winter,Golgi Apparatus,Golgi,1,SUNY Potsdam,Potsdam,NY,USA,","
1991-04-21,1991,0,2,2,1,0,0,2,1991 Winter/Spring Tour,1991 Winter,Rocky Top,,0,SUNY Potsdam,Potsdam,NY,USA,>
1991-04-21,1991,0,3,2,1,0,0,29,1991 Winter/Spring Tour,1991 Winter,Wilson,,1,SUNY Potsdam,Potsdam,NY,USA,>
1991-04-21,1991,0,4,1,1,0,0,2,1991 Winter/Spring Tour,1991 Winter,Divided Sky,Divided,1,SUNY Potsdam,Potsdam,NY,USA,","
1991-04-21,1991,0,5,1,1,0,0,3,1991 Winter/Spring Tour,1991 Winter,Foam,,1,SUNY Potsdam,Potsdam,NY,USA,","
1991-04-21,1991,0,6,1,1,0,0,1,1991 Winter/Spring Tour,1991 Winter,My Sweet One,MSO,1,SUNY Potsdam,Potsdam,NY,USA,","
1991-04-21,1991,0,7,2,1,0,0,1,1991 Winter/Spring Tour,1991 Winter,The Oh Kee Pa Ceremony,Oh Kee Pa,1,SUNY Potsdam,Potsdam,NY,USA,>
1991-04-21,1991,0,8,2,1,0,0,3,1991 Winter/Spring Tour,1991 Winter,AC/DC Bag,Bag,1,SUNY Potsdam,Potsdam,NY,USA,>
1991-04-21,1991,0,9,1,1,0,0,4,1991 Winter/Spring Tour,1991 Winter,Tela,,1,SUNY Potsdam,Potsdam,NY,USA,","
1991-04-21,1991,0,10,2,1,0,0,2,1991 Winter/Spring Tour,1991 Winter,Mike's Song,Mike's,1,SUNY Potsdam,Potsdam,NY,USA,>
1991-04-21,1991,0,11,2,1,0,0,2,1991 Winter/Spring Tour,1991 Winter,I Am Hydrogen,Hydrogen,1,SUNY Potsdam,Potsdam,NY,USA,>
1991-04-21,1991,0,12,1,1,0,0,2,1991 Winter/Spring Tour,1991 Winter,Weekapaug Groove,Weekapaug,1,SUNY Potsdam,Potsdam,NY,USA,","
1991-04-21,1991,0,13,4,1,0,0,1,1991 Winter/Spring Tour,1991 Winter,Sweet Adeline,,0,SUNY Potsdam,Potsdam,NY,USA,
1991-04-21,1991,0,14,1,2,0,0,2,1991 Winter/Spring Tour,1991 Winter,Possum,,1,SUNY Potsdam,Potsdam,NY,USA,","
1991-04-21,1991,0,15,1,2,0,0,2,1991 Winter/Spring Tour,1991 Winter,Fee,,1,SUNY Potsdam,Potsdam,NY,USA,","
1991-04-21,1991,0,16,1,2,0,0,1,1991 Winter/Spring Tour,1991 Winter,The Landlady,Landlady,1,SUNY Potsdam,Potsdam,NY,USA,","
