showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2021-07-28,2021,0,1,1,1,2,0,1868,2021 Summer Tour,2021 Summer,I Never Needed You Like This Before,,0,Walmart Arkansas Music Pavilion,Rogers,AR,USA,","
2021-07-28,2021,0,2,2,1,2,0,2,2021 Summer Tour,2021 Summer,Tube,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,>
2021-07-28,2021,0,3,1,1,2,0,4,2021 Summer Tour,2021 Summer,Free,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,","
2021-07-28,2021,0,4,1,1,2,0,23,2021 Summer Tour,2021 Summer,Bouncing Around the Room,Bouncin',1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,","
2021-07-28,2021,0,5,1,1,2,0,2,2021 Summer Tour,2021 Summer,46 Days,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,","
2021-07-28,2021,0,6,1,1,2,0,11,2021 Summer Tour,2021 Summer,Limb By Limb,LxL,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,","
2021-07-28,2021,0,7,1,1,2,0,5,2021 Summer Tour,2021 Summer,Wolfman's Brother,Wolfman's,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,","
2021-07-28,2021,0,8,1,1,2,0,16,2021 Summer Tour,2021 Summer,NICU,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,","
2021-07-28,2021,0,9,4,1,2,0,3,2021 Summer Tour,2021 Summer,Drift While You're Sleeping,,0,Walmart Arkansas Music Pavilion,Rogers,AR,USA,
2021-07-28,2021,0,10,3,2,2,0,8,2021 Summer Tour,2021 Summer,Down with Disease,DwD,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,->
2021-07-28,2021,0,11,3,2,2,0,1,2021 Summer Tour,2021 Summer,Simple,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,->
2021-07-28,2021,0,12,3,2,2,0,1,2021 Summer Tour,2021 Summer,Fuego,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,->
2021-07-28,2021,0,13,2,2,2,0,3,2021 Summer Tour,2021 Summer,Plasma,,0,Walmart Arkansas Music Pavilion,Rogers,AR,USA,>
2021-07-28,2021,0,14,3,2,2,0,12,2021 Summer Tour,2021 Summer,Runaway Jim,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,->
2021-07-28,2021,0,15,3,2,2,0,3,2021 Summer Tour,2021 Summer,Weekapaug Groove,Weekapaug,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,->
2021-07-28,2021,0,16,2,2,2,0,0,2021 Summer Tour,2021 Summer,Runaway Jim,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,>
2021-07-28,2021,0,17,1,2,2,0,8,2021 Summer Tour,2021 Summer,Rift,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,","
2021-07-28,2021,0,18,2,2,2,0,38,2021 Summer Tour,2021 Summer,If I Could,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,>
2021-07-28,2021,0,19,2,2,2,0,1,2021 Summer Tour,2021 Summer,Rise/Come Together,,0,Walmart Arkansas Music Pavilion,Rogers,AR,USA,>
2021-07-28,2021,0,20,5,2,2,0,6,2021 Summer Tour,2021 Summer,Slave to the Traffic Light,Slave,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,
2021-07-28,2021,0,21,6,e,2,0,4,2021 Summer Tour,2021 Summer,Say It To Me S.A.N.T.O.S.,,1,Walmart Arkansas Music Pavilion,Rogers,AR,USA,
2021-07-30,2021,0,1,2,1,2,0,5,2021 Summer Tour,2021 Summer,The Moma Dance,Moma,1,Oak Mountain Amphitheatre,Pelham,AL,USA,>
2021-07-30,2021,0,2,1,1,2,0,4,2021 Summer Tour,2021 Summer,Sigma Oasis,,0,Oak Mountain Amphitheatre,Pelham,AL,USA,","
2021-07-30,2021,0,3,1,1,2,0,2,2021 Summer Tour,2021 Summer,Back on the Train,BOTT,0,Oak Mountain Amphitheatre,Pelham,AL,USA,","
2021-07-30,2021,0,4,1,1,2,0,11,2021 Summer Tour,2021 Summer,Dirt,,0,Oak Mountain Amphitheatre,Pelham,AL,USA,","
2021-07-30,2021,0,5,1,1,2,0,7,2021 Summer Tour,2021 Summer,The Final Hurrah,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,","
2021-07-30,2021,0,6,1,1,2,0,2,2021 Summer Tour,2021 Summer,Funky Bitch,,0,Oak Mountain Amphitheatre,Pelham,AL,USA,","
2021-07-30,2021,0,7,1,1,2,0,5,2021 Summer Tour,2021 Summer,Ghost,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,","
2021-07-30,2021,0,8,1,1,2,0,17,2021 Summer Tour,2021 Summer,Driver,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,","
2021-07-30,2021,0,9,1,1,2,0,8,2021 Summer Tour,2021 Summer,The Wedge,Wedge,1,Oak Mountain Amphitheatre,Pelham,AL,USA,","
2021-07-30,2021,0,10,4,1,2,0,8,2021 Summer Tour,2021 Summer,Walls of the Cave,WotC,1,Oak Mountain Amphitheatre,Pelham,AL,USA,
2021-07-30,2021,0,11,2,2,2,0,3,2021 Summer Tour,2021 Summer,Evening Song,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,>
2021-07-30,2021,0,12,2,2,2,0,3,2021 Summer Tour,2021 Summer,Carini,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,>
2021-07-30,2021,0,13,2,2,2,0,6,2021 Summer Tour,2021 Summer,Martian Monster,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,>
2021-07-30,2021,0,14,2,2,2,0,2,2021 Summer Tour,2021 Summer,Golden Age,,0,Oak Mountain Amphitheatre,Pelham,AL,USA,>
2021-07-30,2021,0,15,2,2,2,0,19,2021 Summer Tour,2021 Summer,Mountains in the Mist,Mist,0,Oak Mountain Amphitheatre,Pelham,AL,USA,>
2021-07-30,2021,0,16,2,2,2,0,4,2021 Summer Tour,2021 Summer,Blaze On,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,>
2021-07-30,2021,0,17,5,2,2,0,3,2021 Summer Tour,2021 Summer,Harry Hood,Hood,1,Oak Mountain Amphitheatre,Pelham,AL,USA,
2021-07-30,2021,0,18,1,e,2,0,8,2021 Summer Tour,2021 Summer,Yarmouth Road,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,","
2021-07-30,2021,0,19,2,e,2,0,9,2021 Summer Tour,2021 Summer,Gumbo,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,>
2021-07-30,2021,0,20,6,e,2,0,9,2021 Summer Tour,2021 Summer,Character Zero,,1,Oak Mountain Amphitheatre,Pelham,AL,USA,
2021-07-31,2021,0,1,1,1,2,0,5,2021 Summer Tour,2021 Summer,Sand,,0,Ameris Bank Amphitheatre,Alpharetta,GA,USA,","
2021-07-31,2021,0,2,1,1,2,0,3,2021 Summer Tour,2021 Summer,Everything's Right,,0,Ameris Bank Amphitheatre,Alpharetta,GA,USA,","
2021-07-31,2021,0,3,1,1,2,0,5,2021 Summer Tour,2021 Summer,Turtle in the Clouds,,1,Ameris Bank Amphitheatre,Alpharetta,GA,USA,","
2021-07-31,2021,0,4,1,1,2,0,7,2021 Summer Tour,2021 Summer,Maze,,1,Ameris Bank Amphitheatre,Alpharetta,GA,USA,","
2021-07-31,2021,0,5,1,1,2,0,6,2021 Summer Tour,2021 Summer,Destiny Unbound,Destiny,1,Ameris Bank Amphitheatre,Alpharetta,GA,USA,","
2021-07-31,2021,0,6,1,1,2,0,26,2021 Summer Tour,2021 Summer,Foam,,1,Ameris Bank Amphitheatre,Alpharetta,GA,USA,","
2021-07-31,2021,0,7,1,1,2,0,17,2021 Summer Tour,2021 Summer,Stash,,1,Ameris Bank Amphitheatre,Alpharetta,GA,USA,","
2021-07-31,2021,0,8,4,1,2,0,5,2021 Summer Tour,2021 Summer,Bathtub Gin,Gin,1,Ameris Bank Amphitheatre,Alpharetta,GA,USA,
