showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2021-10-20,2021,0,1,1,1,2,0,10,2021 Fall Tour,2021 Fall,Mr. Completely,,0,Matthew Knight Arena,Eugene,OR,USA,","
2021-10-20,2021,0,2,3,1,2,0,28,2021 Fall Tour,2021 Fall,Energy,,0,Matthew Knight Arena,Eugene,OR,USA,->
2021-10-20,2021,0,3,1,1,2,0,6,2021 Fall Tour,2021 Fall,Timber (Jerry the Mule),Timber Ho,0,Matthew Knight Arena,Eugene,OR,USA,","
2021-10-20,2021,0,4,2,1,2,0,18,2021 Fall Tour,2021 Fall,Casual Enlightenment,,1,Matthew Knight Arena,Eugene,OR,USA,>
2021-10-20,2021,0,5,1,1,2,0,11,2021 Fall Tour,2021 Fall,Divided Sky,Divided,1,Matthew Knight Arena,Eugene,OR,USA,","
2021-10-20,2021,0,6,1,1,2,0,6,2021 Fall Tour,2021 Fall,Farmhouse,,1,Matthew Knight Arena,Eugene,OR,USA,","
2021-10-20,2021,0,7,2,1,2,0,12,2021 Fall Tour,2021 Fall,Split Open and Melt,SOAMelt,1,Matthew Knight Arena,Eugene,OR,USA,>
2021-10-20,2021,0,8,2,1,2,0,127,2021 Fall Tour,2021 Fall,End of Session,,1,Matthew Knight Arena,Eugene,OR,USA,>
2021-10-20,2021,0,9,4,1,2,0,0,2021 Fall Tour,2021 Fall,Split Open and Melt,SOAMelt,1,Matthew Knight Arena,Eugene,OR,USA,
2021-10-20,2021,0,10,2,2,2,0,14,2021 Fall Tour,2021 Fall,AC/DC Bag,Bag,1,Matthew Knight Arena,Eugene,OR,USA,>
2021-10-20,2021,0,11,2,2,2,0,5,2021 Fall Tour,2021 Fall,Ruby Waves,,0,Matthew Knight Arena,Eugene,OR,USA,>
2021-10-20,2021,0,12,2,2,2,0,5,2021 Fall Tour,2021 Fall,Lonely Trip,,0,Matthew Knight Arena,Eugene,OR,USA,>
2021-10-20,2021,0,13,2,2,2,0,16,2021 Fall Tour,2021 Fall,Golden Age,,0,Matthew Knight Arena,Eugene,OR,USA,>
2021-10-20,2021,0,14,5,2,2,0,7,2021 Fall Tour,2021 Fall,Backwards Down the Number Line,BDTNL,0,Matthew Knight Arena,Eugene,OR,USA,
2021-10-20,2021,0,15,2,e,2,0,9,2021 Fall Tour,2021 Fall,Wilson,,1,Matthew Knight Arena,Eugene,OR,USA,>
2021-10-20,2021,0,16,6,e,2,0,5,2021 Fall Tour,2021 Fall,Say It To Me S.A.N.T.O.S.,,1,Matthew Knight Arena,Eugene,OR,USA,
