showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2012-08-22,2012,0,1,1,1,0,0,3,2012 Late Summer Tour,2012 Summer,Chalk Dust Torture,CDT,1,Starlight Theatre,Kansas City,MO,USA,","
2012-08-22,2012,0,2,1,1,0,0,9,2012 Late Summer Tour,2012 Summer,Skin It Back,,0,Starlight Theatre,Kansas City,MO,USA,","
2012-08-22,2012,0,3,2,1,0,0,3,2012 Late Summer Tour,2012 Summer,The Moma Dance,Moma,1,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,4,2,1,0,0,4,2012 Late Summer Tour,2012 Summer,Rift,,1,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,5,1,1,0,0,4,2012 Late Summer Tour,2012 Summer,Bathtub Gin,Gin,1,Starlight Theatre,Kansas City,MO,USA,","
2012-08-22,2012,0,6,1,1,0,0,4,2012 Late Summer Tour,2012 Summer,Stash,,1,Starlight Theatre,Kansas City,MO,USA,","
2012-08-22,2012,0,7,1,1,0,0,28,2012 Late Summer Tour,2012 Summer,The Ballad of Curtis Loew,Curtis Loew,0,Starlight Theatre,Kansas City,MO,USA,","
2012-08-22,2012,0,8,2,1,0,0,3,2012 Late Summer Tour,2012 Summer,Kill Devil Falls,KDF,1,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,9,2,1,0,0,3,2012 Late Summer Tour,2012 Summer,Funky Bitch,,0,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,10,4,1,0,0,3,2012 Late Summer Tour,2012 Summer,Run Like an Antelope,Antelope,1,Starlight Theatre,Kansas City,MO,USA,
2012-08-22,2012,0,11,2,2,0,0,2,2012 Late Summer Tour,2012 Summer,Tweezer,,1,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,12,2,2,0,0,2,2012 Late Summer Tour,2012 Summer,Piper,,1,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,13,2,2,0,0,2,2012 Late Summer Tour,2012 Summer,Mike's Song,Mike's,1,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,14,2,2,0,0,3,2012 Late Summer Tour,2012 Summer,Bouncing Around the Room,Bouncin',1,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,15,2,2,0,0,1,2012 Late Summer Tour,2012 Summer,Backwards Down the Number Line,BDTNL,0,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,16,1,2,0,0,7,2012 Late Summer Tour,2012 Summer,Heavy Things,,1,Starlight Theatre,Kansas City,MO,USA,","
2012-08-22,2012,0,17,2,2,0,0,5,2012 Late Summer Tour,2012 Summer,If I Could,,1,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,18,1,2,0,0,2,2012 Late Summer Tour,2012 Summer,Weekapaug Groove,Weekapaug,1,Starlight Theatre,Kansas City,MO,USA,","
2012-08-22,2012,0,19,2,2,0,0,3,2012 Late Summer Tour,2012 Summer,Harry Hood,Hood,1,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,20,5,2,0,0,4,2012 Late Summer Tour,2012 Summer,Suzy Greenberg,Suzy,1,Starlight Theatre,Kansas City,MO,USA,
2012-08-22,2012,0,21,2,e,0,0,1,2012 Late Summer Tour,2012 Summer,Loving Cup,,0,Starlight Theatre,Kansas City,MO,USA,>
2012-08-22,2012,0,22,6,e,0,0,0,2012 Late Summer Tour,2012 Summer,Tweezer Reprise,Tweeprise,1,Starlight Theatre,Kansas City,MO,USA,
