showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
2011-01-01,2011,0,1,1,1,0,0,7,2010/2011 NYE Run,2010-2011 NYE,My Soul,,0,Madison Square Garden,New York,NY,USA,","
2011-01-01,2011,0,2,2,1,0,0,6,2010/2011 NYE Run,2010-2011 NYE,Tube,,1,Madison Square Garden,New York,NY,USA,>
2011-01-01,2011,0,3,2,1,0,0,17,2010/2011 NYE Run,2010-2011 NYE,Runaway Jim,,1,Madison Square Garden,New York,NY,USA,>
2011-01-01,2011,0,4,1,1,0,0,6,2010/2011 NYE Run,2010-2011 NYE,Foam,,1,Madison Square Garden,New York,NY,USA,","
2011-01-01,2011,0,5,2,1,0,0,6,2010/2011 NYE Run,2010-2011 NYE,Guelah Papyrus,Guelah,1,Madison Square Garden,New York,NY,USA,>
2011-01-01,2011,0,6,1,1,0,0,5,2010/2011 NYE Run,2010-2011 NYE,Divided Sky,Divided,1,Madison Square Garden,New York,NY,USA,","
2011-01-01,2011,0,7,2,1,0,0,140,2010/2011 NYE Run,2010-2011 NYE,Round Room,,1,Madison Square Garden,New York,NY,USA,>
2011-01-01,2011,0,8,2,1,0,0,6,2010/2011 NYE Run,2010-2011 NYE,Walk Away,,0,Madison Square Garden,New York,NY,USA,>
2011-01-01,2011,0,9,2,1,0,0,5,2010/2011 NYE Run,2010-2011 NYE,Gotta Jibboo,Jibboo,0,Madison Square Garden,New York,NY,USA,>
2011-01-01,2011,0,10,1,1,0,0,13,2010/2011 NYE Run,2010-2011 NYE,Reba,,1,Madison Square Garden,New York,NY,USA,","
2011-01-01,2011,0,11,4,1,0,0,8,2010/2011 NYE Run,2010-2011 NYE,Walls of the Cave,WotC,1,Madison Square Garden,New York,NY,USA,
2011-01-01,2011,0,12,2,2,0,0,14,2010/2011 NYE Run,2010-2011 NYE,Crosseyed and Painless,C&amp;P,0,Madison Square Garden,New York,NY,USA,>
2011-01-01,2011,0,13,2,2,0,0,15,2010/2011 NYE Run,2010-2011 NYE,Twist,,1,Madison Square Garden,New York,NY,USA,>
2011-01-01,2011,0,14,1,2,0,0,8,2010/2011 NYE Run,2010-2011 NYE,Simple,,1,Madison Square Garden,New York,NY,USA,","
2011-01-01,2011,0,15,2,2,0,0,14,2010/2011 NYE Run,2010-2011 NYE,Sneakin' Sally Through the Alley,Sneakin' Sally,0,Madison Square Garden,New York,NY,USA,>
2011-01-01,2011,0,16,3,2,0,0,8,2010/2011 NYE Run,2010-2011 NYE,Makisupa Policeman,Makisupa,1,Madison Square Garden,New York,NY,USA,->
2011-01-01,2011,0,17,5,2,0,0,4,2010/2011 NYE Run,2010-2011 NYE,David Bowie,Bowie,1,Madison Square Garden,New York,NY,USA,
2011-01-01,2011,0,18,1,e,0,0,9,2010/2011 NYE Run,2010-2011 NYE,Fee,,1,Madison Square Garden,New York,NY,USA,","
2011-01-01,2011,0,19,6,e,0,0,5,2010/2011 NYE Run,2010-2011 NYE,Frankenstein,,0,Madison Square Garden,New York,NY,USA,
2011-05-26,2011,1,1,6,1,2,0,0,Not Part of a Tour,No Tour,Waves,,1,Bethel Woods Center for the Arts,Bethel,NY,USA,
2011-05-27,2011,0,1,2,1,0,0,3,2011 Early Summer Tour,2011 Summer,Tweezer,,1,Bethel Woods Center for the Arts,Bethel,NY,USA,>
2011-05-27,2011,0,2,1,1,0,0,3,2011 Early Summer Tour,2011 Summer,"My Friend, My Friend",My Friend,1,Bethel Woods Center for the Arts,Bethel,NY,USA,","
2011-05-27,2011,0,3,1,1,0,0,21,2011 Early Summer Tour,2011 Summer,Poor Heart,,1,Bethel Woods Center for the Arts,Bethel,NY,USA,","
2011-05-27,2011,0,4,2,1,0,0,5,2011 Early Summer Tour,2011 Summer,Roses Are Free,Roses,0,Bethel Woods Center for the Arts,Bethel,NY,USA,>
2011-05-27,2011,0,5,1,1,0,0,5,2011 Early Summer Tour,2011 Summer,Funky Bitch,,0,Bethel Woods Center for the Arts,Bethel,NY,USA,","
2011-05-27,2011,0,6,3,1,0,0,4,2011 Early Summer Tour,2011 Summer,Wolfman's Brother,Wolfman's,1,Bethel Woods Center for the Arts,Bethel,NY,USA,->
2011-05-27,2011,0,7,1,1,0,0,1,2011 Early Summer Tour,2011 Summer,Walk Away,,0,Bethel Woods Center for the Arts,Bethel,NY,USA,","
2011-05-27,2011,0,8,1,1,0,0,4,2011 Early Summer Tour,2011 Summer,Stash,,1,Bethel Woods Center for the Arts,Bethel,NY,USA,","
2011-05-27,2011,0,9,1,1,0,0,4,2011 Early Summer Tour,2011 Summer,Bouncing Around the Room,Bouncin',1,Bethel Woods Center for the Arts,Bethel,NY,USA,","
2011-05-27,2011,0,10,1,1,0,0,4,2011 Early Summer Tour,2011 Summer,Kill Devil Falls,KDF,1,Bethel Woods Center for the Arts,Bethel,NY,USA,","
2011-05-27,2011,0,11,4,1,0,0,47,2011 Early Summer Tour,2011 Summer,Bold As Love,,0,Bethel Woods Center for the Arts,Bethel,NY,USA,
2011-05-27,2011,0,12,2,2,0,0,4,2011 Early Summer Tour,2011 Summer,Carini,,1,Bethel Woods Center for the Arts,Bethel,NY,USA,>
2011-05-27,2011,0,13,2,2,0,0,4,2011 Early Summer Tour,2011 Summer,Back on the Train,BOTT,0,Bethel Woods Center for the Arts,Bethel,NY,USA,>
2011-05-27,2011,0,14,2,2,0,0,3,2011 Early Summer Tour,2011 Summer,Boogie On Reggae Woman,Boogie On,0,Bethel Woods Center for the Arts,Bethel,NY,USA,>
2011-05-27,2011,0,15,2,2,0,0,78,2011 Early Summer Tour,2011 Summer,Waves,,1,Bethel Woods Center for the Arts,Bethel,NY,USA,>
2011-05-27,2011,0,16,2,2,0,0,8,2011 Early Summer Tour,2011 Summer,Prince Caspian,Caspian,1,Bethel Woods Center for the Arts,Bethel,NY,USA,>
2011-05-27,2011,0,17,2,2,0,0,1,2011 Early Summer Tour,2011 Summer,Crosseyed and Painless,C&amp;P,0,Bethel Woods Center for the Arts,Bethel,NY,USA,>
2011-05-27,2011,0,18,2,2,0,0,5,2011 Early Summer Tour,2011 Summer,Wading in the Velvet Sea,Velvet Sea,1,Bethel Woods Center for the Arts,Bethel,NY,USA,>
2011-05-27,2011,0,19,1,2,0,0,5,2011 Early Summer Tour,2011 Summer,Possum,,1,Bethel Woods Center for the Arts,Bethel,NY,USA,","
2011-05-27,2011,0,20,5,2,0,0,7,2011 Early Summer Tour,2011 Summer,The Squirming Coil,Coil,1,Bethel Woods Center for the Arts,Bethel,NY,USA,
2011-05-27,2011,0,21,6,e,0,0,5,2011 Early Summer Tour,2011 Summer,Julius,,1,Bethel Woods Center for the Arts,Bethel,NY,USA,
2011-05-28,2011,0,1,1,1,0,0,4,2011 Early Summer Tour,2011 Summer,Theme From the Bottom,Theme,1,Bethel Woods Center for the Arts,Bethel,NY,USA,","
2011-05-28,2011,0,2,1,1,0,0,3,2011 Early Summer Tour,2011 Summer,NICU,,1,Bethel Woods Center for the Arts,Bethel,NY,USA,","
