showdate,showyear,exclude,position,transition,set,isjam,isreprise,gap,tourname,tourwhen,song,nickname,is_original,venue,city,state,country,trans_mark
1992-03-14,1992,0,1,2,1,0,0,2,1992 Spring Tour,1992 Spring,Runaway Jim,,1,Roseland Ballroom,New York,NY,USA,>
1992-03-14,1992,0,2,1,1,0,0,2,1992 Spring Tour,1992 Spring,Cavern,,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,3,1,1,0,0,2,1992 Spring Tour,1992 Spring,Reba,,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,4,1,1,0,0,2,1992 Spring Tour,1992 Spring,Sparkle,,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,5,1,1,0,0,2,1992 Spring Tour,1992 Spring,Foam,,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,6,1,1,0,0,1,1992 Spring Tour,1992 Spring,Rift,,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,7,1,1,0,0,2,1992 Spring Tour,1992 Spring,Stash,,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,8,1,1,0,0,3,1992 Spring Tour,1992 Spring,Fee,,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,9,1,1,0,0,4,1992 Spring Tour,1992 Spring,Chalk Dust Torture,CDT,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,10,1,1,0,0,12,1992 Spring Tour,1992 Spring,Take the 'A' Train,'A' Train,0,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,11,2,1,0,0,4,1992 Spring Tour,1992 Spring,Mike's Song,Mike's,1,Roseland Ballroom,New York,NY,USA,>
1992-03-14,1992,0,12,2,1,0,0,4,1992 Spring Tour,1992 Spring,I Am Hydrogen,Hydrogen,1,Roseland Ballroom,New York,NY,USA,>
1992-03-14,1992,0,13,4,1,0,0,4,1992 Spring Tour,1992 Spring,Weekapaug Groove,Weekapaug,1,Roseland Ballroom,New York,NY,USA,
1992-03-14,1992,0,14,1,2,0,0,2,1992 Spring Tour,1992 Spring,Golgi Apparatus,Golgi,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,15,1,2,0,0,2,1992 Spring Tour,1992 Spring,Llama,,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,16,2,2,0,0,2,1992 Spring Tour,1992 Spring,The Squirming Coil,Coil,1,Roseland Ballroom,New York,NY,USA,>
1992-03-14,1992,0,17,1,2,0,0,1,1992 Spring Tour,1992 Spring,Split Open and Melt,SOAMelt,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,18,2,2,0,0,2,1992 Spring Tour,1992 Spring,Bouncing Around the Room,Bouncin',1,Roseland Ballroom,New York,NY,USA,>
1992-03-14,1992,0,19,2,2,0,0,5,1992 Spring Tour,1992 Spring,The Oh Kee Pa Ceremony,Oh Kee Pa,1,Roseland Ballroom,New York,NY,USA,>
1992-03-14,1992,0,20,1,2,0,0,3,1992 Spring Tour,1992 Spring,Suzy Greenberg,Suzy,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,21,1,2,0,0,3,1992 Spring Tour,1992 Spring,Harry Hood,Hood,1,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,22,2,2,0,0,1,1992 Spring Tour,1992 Spring,Cold as Ice,,0,Roseland Ballroom,New York,NY,USA,>
1992-03-14,1992,0,23,2,2,0,0,2,1992 Spring Tour,1992 Spring,Cracklin' Rosie,,0,Roseland Ballroom,New York,NY,USA,>
1992-03-14,1992,0,24,1,2,0,0,0,1992 Spring Tour,1992 Spring,Cold as Ice,,0,Roseland Ballroom,New York,NY,USA,","
1992-03-14,1992,0,25,5,2,0,0,1,1992 Spring Tour,1992 Spring,Possum,,1,Roseland Ballroom,New York,NY,USA,
1992-03-14,1992,0,26,1,e,0,0,3,1992 Spring Tour,1992 Spring,Sleeping Monkey,,1,Roseland Ballroom,New York,NY,USA,","
